filename,subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,mindsCode,batchID,link,duration,duration_s,duration_m,row9_timestamp,row9_response,row9_RT,row9_responseCode,row10_timestamp,row10_response,row10_RT,row10_responseCode,row11_timestamp,row11_response,row11_RT,row11_responseCode,row12_timestamp,row12_response,row12_RT,row12_responseCode,row13_timestamp,row13_response,row13_RT,row13_responseCode,row14_timestamp,row14_response,row14_RT,row14_responseCode,row15_timestamp,row15_response,row15_RT,row15_responseCode,row16_timestamp,row16_response,row16_RT,row16_responseCode,row17_timestamp,row17_response,row17_RT,row17_responseCode,row18_timestamp,row18_response,row18_RT,row18_responseCode,row19_timestamp,row19_response,row19_RT,row19_responseCode,row20_timestamp,row20_response,row20_RT,row20_responseCode,row21_timestamp,row21_response,row21_RT,row21_responseCode,row22_timestamp,row22_response,row22_RT,row22_responseCode,row23_timestamp,row23_response,row23_RT,row23_responseCode,row24_timestamp,row24_response,row24_RT,row24_responseCode,row25_timestamp,row25_response,row25_RT,row25_responseCode,row26_timestamp,row26_response,row26_RT,row26_responseCode,row27_timestamp,row27_response,row27_RT,row27_responseCode,row28_timestamp,row28_response,row28_RT,row28_responseCode,row29_timestamp,row29_response,row29_RT,row29_responseCode,row30_timestamp,row30_response,row30_RT,row30_responseCode,row31_timestamp,row31_response,row31_RT,row31_responseCode,row32_timestamp,row32_response,row32_RT,row32_responseCode,row33_timestamp,row33_response,row33_RT,row33_responseCode,row34_timestamp,row34_response,row34_RT,row34_responseCode,row35_timestamp,row35_response,row35_RT,row35_responseCode,row36_timestamp,row36_response,row36_RT,row36_responseCode,row37_timestamp,row37_response,row37_RT,row37_responseCode,row38_timestamp,row38_response,row38_RT,row38_responseCode,row39_timestamp,row39_response,row39_RT,row39_responseCode,row40_timestamp,row40_response,row40_RT,row40_responseCode,row41_timestamp,row41_response,row41_RT,row41_responseCode,row42_timestamp,row42_response,row42_RT,row42_responseCode,row43_timestamp,row43_response,row43_RT,row43_responseCode,row44_timestamp,row44_response,row44_RT,row44_responseCode,row45_timestamp,row45_response,row45_RT,row45_responseCode,row46_timestamp,row46_response,row46_RT,row46_responseCode,row47_timestamp,row47_response,row47_RT,row47_responseCode,row48_timestamp,row48_response,row48_RT,row48_responseCode,row49_timestamp,row49_response,row49_RT,row49_responseCode,row50_timestamp,row50_response,row50_RT,row50_responseCode,row51_timestamp,row51_response,row51_RT,row51_responseCode,row52_timestamp,row52_response,row52_RT,row52_responseCode,row53_timestamp,row53_response,row53_RT,row53_responseCode,row54_timestamp,row54_response,row54_RT,row54_responseCode,row55_timestamp,row55_response,row55_RT,row55_responseCode,row56_timestamp,row56_response,row56_RT,row56_responseCode,row57_timestamp,row57_response,row57_RT,row57_responseCode,row58_timestamp,row58_response,row58_RT,row58_responseCode,row59_timestamp,row59_response,row59_RT,row59_responseCode,row60_timestamp,row60_response,row60_RT,row60_responseCode,row61_timestamp,row61_response,row61_RT,row61_responseCode,row62_timestamp,row62_response,row62_RT,row62_responseCode,row63_timestamp,row63_response,row63_RT,row63_responseCode,row64_timestamp,row64_response,row64_RT,row64_responseCode,row65_timestamp,row65_response,row65_RT,row65_responseCode,row66_timestamp,row66_response,row66_RT,row66_responseCode,row67_timestamp,row67_response,row67_RT,row67_responseCode,row68_timestamp,row68_response,row68_RT,row68_responseCode,row69_timestamp,row69_response,row69_RT,row69_responseCode,row70_timestamp,row70_response,row70_RT,row70_responseCode,row71_timestamp,row71_response,row71_RT,row71_responseCode,row72_timestamp,row72_response,row72_RT,row72_responseCode,row74_timestamp,row74_response,row74_RT,row74_responseCode,row75_timestamp,row75_response,row75_RT,row75_responseCode,row76_timestamp,row76_response,row76_RT,row76_responseCode
522931_231108_204239_M876420.csv,8,Chrome,119.0.0.0,1920,1080,Windows,en-US,2023-11-08_20:37:49,2023-11-08_20:37:49,2023-10-31_10:09:10,M876420,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M876420&batch_id=TYTHDF-02,297543.0000,297.5430,4.9590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160099,"They were hungry and found a pizza cart when they were walking around.",21902,,209448,"He didnt know the area so went the long way to get his hotdog.",15101,,131409,"He went for a walk then decided to get pizza instead of his favourite food.",33114,,187551,"He loves hotdogs so he went straight to the hotdog cart.",20654,,257850,"He was walking and felt like hotdogs as he walked past the cart.",20134,,230914,"He wanted pizza but went the longer way to get it.",14666,,282200,"He was out for a run and seen a hotdog stand at the end so he got them.",17551,,91500,"He went straight to the pizza cart as thats what he wanted to eat.",29035,,291547,Male,5996,1,291547,34,5996,NA,291547,NA,5996,NA
522931_231108_205658_M957429.csv,1,Firefox,119.0,1280,720,Windows,en-GB,2023-11-08_20:52:48,2023-11-08_20:52:48,2023-10-31_10:09:10,M957429,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M957429&batch_id=TYTHDF-02,256307.0000,256.3070,4.2717,175101,"They remained hopeful there would be a hot dog stand despite going past the pizza stand",24013,,241204,"They stop at the first food stand they encounter which just happens to be a favourite food",18526,,100164,"They don't have time for a long route or to get to their favourite food today",21179,,144292,"They really want pizza today",15203,,193981,"They want a long route for exercise",12076,,215869,"They stop at the first food stand they reach",15086,,122293,"They want a longer trip to get some exercise",15322,,72197,"Charlie really wants hot dogs today",20885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250949,Female,5358,2,250949,35,5358,NA,250949,NA,5358,NA
522931_231108_210522_M796127.csv,7,Chrome,119.0.0.0,1920,1080,Windows,es-US,2023-11-08_20:55:46,2023-11-08_16:55:46,2023-10-31_10:09:10,M796127,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M796127&batch_id=TYTHDF-02,609576.0000,609.5760,10.1596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339401,"Wrong, hot dogs are not his favorite food...",29816,,453855,"Maybe if he had known the location of the hot dog truck he wouldn't have eaten pizza...",49866,,547198,"That's right, his favorite food is hot dogs...",45738,,217745,"I was looking for something different to eat but ended up eating hot dogs...",52546,,302794,"His desire to do sport made him walk for a long time...",48078,,397193,"In order not to walk so much, he went to get the hot dog truck...",51006,,247918,"He did not complicate and ate in the piz truck...",23386,,494667,"Wrong, this guy is not lazy...",34026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580830,Male,28746,1,580830,40,28746,NA,580830,"Interesting experiment, very nice...",28746,NA
522931_231108_211106_M223026.csv,5,Chrome,119.0.0.0,1280,720,Windows,en-GB,2023-11-08_21:05:29,2023-11-08_21:05:29,2023-10-31_10:09:10,M223026,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M223026&batch_id=TYTHDF-02,342948.0000,342.9480,5.7158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282180,"they don't know the area well and didn't want pizza",27365,,191101,"They know the area and wanted to get hotdogs",33039,,219917,"they were hungry and stopped at the first food stand",22015,,151260,"they don't know the area very well and didn't want hotdogs",26423,,118044,"they wanted to get pizza",12305,,248020,"they saw the stand and they were hungry",21306,,98941,"The hotdog stand was closer",17426,,313332,"They wanted to go on a walk before getting food",24356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337390,Male,5558,1,337390,19,5558,NA,337390,NA,5558,NA
522931_231108_211305_M313819.csv,1,Chrome,119.0.0.0,1536,864,Windows,en-US,2023-11-08_21:00:13,2023-11-08_21:00:13,2023-10-31_10:09:10,M313819,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M313819&batch_id=TYTHDF-02,786979.0000,786.9790,13.1163,406096,"He was willing to walk a long way in order to find his favourite food and didn't mind doing that because he was sporty",46633,,496022,"he saw his favourite food and went for it",19287,,626236,"he might have been starving and decided to placate his appetite with hot dogs",58790,,469936,"Parker could have eaten  too many hot dogs and decided to eat something else instead of his favourite food",57052,,269084,"Brooklyn likes pizza more and did not mind walking for a longer period of time (as he is sporty) to find a truck that sold a more suitable food for his liking.",74210,,352678,"He tried to find a closer place to get some food as he is lazy",76811,,560652,"he didn't mind walking for a long time becuase he is sporty in order to get another type of food than pizza",57840,,749767,"Charlie took the long way to get to the hot dog truck because he knew a drug delear and wanted to purchase some recreational drugs there.",116738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771832,Male,15147,1,771832,36,15147,NA,771832,"No, I do not.",15147,NA
522931_231108_212324_M666276.csv,6,Firefox,119.0,1920,1080,Windows,en-GB,2023-11-08_21:12:38,2023-11-08_21:12:38,2023-10-31_10:09:10,M666276,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M666276&batch_id=TYTHDF-02,653708.0000,653.7080,10.8951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248398,"Jesse enjoys hot dogs and can't see the stand from his starting point. Considering that they are his favourite, he decides to go and look for them.",41446,,633887,"Harper loves hot dogs but decides to go past the stand and return to the pizza stand. Considering they are unknown to the area and considered lazy this is pretty interesting. The hot dog stand may have been closed, may have been busy or too expensive.",65165,,481141,"Taylor wants hot dogs and knows the area well so has no problem travelling for his favourite food.",30417,,335086,"Parker's favourite food is hot dogs but he decides to head to the pizza stand. He is lazy and the pizza store is closer so decides to go there due to being lazy. Also, just because hot dogs are his favourite doesn't mean he also doesn't love pizza.",79896,,561919,"Brooklyn is new to the area but can't see the hot dog stand. However, because they are sporty, they continue towards the pizza stand. Taylor may not enjoy hot dogs and also may have no problem in new surroundings.",73981,,200152,"Adrian is described as being lazy but goes all the way around, walking past the pizza store. This suggests that he does not like pizza and continued until he got to the hot dog store.",58133,,443918,"Drew can't see the pizza stand but knows the area so skips past the hot dog stand. Being sporty, this wouldn't be an issue as he doesn't mind the extra distance. Also, he may simply enjoy pizza more.",58366,,378761,"Charlie is lazy and sees the hot dog stand in his vicinity so decides to go there instead of going on the walk to the pizza stand.",36871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646275,Male,7433,1,646275,25,7433,NA,646275,NA,7433,NA
522931_231108_212916_M057681.csv,8,Chrome,119.0.0.0,1403,800,Linux,en-GB,2023-11-08_21:13:34,2023-11-08_21:13:34,2023-10-31_10:09:10,M057681,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M057681&batch_id=TYTHDF-02,949327.0000,949.3270,15.8221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252140,"Jesse happened to see a hot dog stand selling her favourite food and must have been hungry.",99420,,582478,"Harper is lazy but still managed to take the longest route until he found his favourite.  Maybe he just decided to walk anit clockwise until he found something he wanted.",111445,,925581,"He wanted to do some exercise and resisted the temptation of having a hot dog.",133408,,728088,"It makes sense if he knows the area and wanted a hot dog that he would take the shortest route as he is lazy.",49690,,464238,"Maybe Brooklyn didn't like the look of the pizza stand and decided to press on until she found something else.",100536,,671599,"Maybe he doesn't like hot dogs or wasn't hungry enough to eat until he found the pizza stand.",82330,,356916,"Drew must have known where each food stand was because he knows the area.  He must have set himself the goal of walking or maybe jogging a distance and then rewarding himself.",97989,,785375,"Maybe the pizza stand was slightly less distance to walk.  He knew where it was so maybe he had this in mind.",50499,,942621,Male,6706,1,942621,44,6706,NA,942621,NA,6706,NA
522931_231108_212936_M587202.csv,2,Chrome,119.0.0.0,1920,1080,Windows,en-GB,2023-11-08_21:06:03,2023-11-08_21:06:03,2023-10-31_10:09:10,M587202,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M587202&batch_id=TYTHDF-02,1470124.0000,1470.1240,24.5020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656878,"Jesse could see a hot dog stand on the corner and went to investigate.",141451,,1180390,"As Harper does not know the area well he went for a walk to see if he could find a hot dog stand and he eventually did.",80458,,757989,"As Taylor knows the area well he decided to take a longer route to the hot dog stand so he could get some exercise.",94310,,1347365,"Parker favourite food is hot dogs so when he fancies a hot dog he goes to a hot dog stand just along the road.",160182,,1093133,"Brooklyn doesn't know the area well and as he was feeling a wee bit hungry he spotted the pizza stand close by and thought he would give it a try.",115917,,970422,"As Adrian doesn't know the area well he went a walk looking for a hot dog stand and eventually found one.",51792,,911846,"Drew knows the area well so he went a slightly longer route to the pizza stand to get some exercise before he has something to eat.",147066,,508639,"Charlie went the quickest route to the hot dog stand because he knows where the hot dog stand is situated as he knows the area well.",95926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413975,Male,56149,1,1413975,57,56149,NA,1413975,"Thank you for letting me take part in your study.",56149,NA
522931_231108_213824_M058076.csv,7,Chrome,109.0.0.0,1366,768,Windows,en-US,2023-11-08_21:24:37,2023-11-08_21:24:37,2023-10-31_10:09:10,M058076,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M058076&batch_id=TYTHDF-02,846929.0000,846.9290,14.1154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604649,"Jesse wanted to earn his fast food by going on a long walk first as he is sporty.",66317,,531533,"Not knowing the area well, Harper went for food at the only place he could see it.",64848,,459886,"The fact that Taylor likes hot dogs a lot.",37082,,750682,"I think maybe Harper didn't have any money but knowing the area well would know where a cash machine was and then made his way to his favourite food of hot dogs.",139218,,328691,"As Brooklyn is sporty he was happy to walk the extra distance to what I'd guess was his preferred food of hot dogs.",68284,,253634,"The hot dog stand was quicker to get to as Adrian is lazy.",58945,,795700,"I think Drew prefers pizza and knows where he can find it.",38212,,415991,"I think Charlie despite being lazy likes pizza a lot more than hot dogs so is prepared to walk further knowing where he can find his food of choice.",80489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827822,Male,19107,1,827822,44,19107,NA,827822,"None to add.",19107,NA
522931_231108_215628_M053971.csv,3,Chrome,119.0.0.0,1366,768,Windows,en-US,2023-11-08_21:50:39,2023-11-08_21:50:39,2023-10-31_10:09:10,M053971,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M053971&batch_id=TYTHDF-02,362643.0000,362.6430,6.0440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329498,"They wanted a sporty challenge",13245,,209144,"They changed their mind and chose pizza",22269,,236034,"Their favourite food is hot dogs",20097,,284072,"They decided not to be lazy",15332,,180071,"He wanted to challenge himself because he's sporty",20109,,309452,"He went that way on a whim",18584,,261936,"He didn't feel like doing too much today",19095,,153158,"Boredom, he took the longer way because he's bored",30576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350433,Female,12210,2,350433,33,12210,NA,350433,none,12210,NA
522931_231108_215948_M085258.csv,4,Chrome,118.0.0.0,1366,768,Windows,en-GB,2023-11-08_21:45:39,2023-11-08_21:45:39,2023-10-31_10:09:10,M085258,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M085258&batch_id=TYTHDF-02,921453.0000,921.4530,15.3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769509,"Although favourite food is hotdog, Jesse decided to try something else in the area of unknown. Jess was feeling adventurous and thought let us see where this path leads to. Jesse eventually arrived at Pizza stand and decided to have that instead.",85548,,290174,"Harper loves Hotdogs and wanted them at that moment. Harper is not too fond of Pizza so opted to stick with his favourite food.",58866,,555124,"Taylor must've altered his mind when he approached his favourite food. Knowing the area well, Taylor decided to have Pizza instead as it is around the corner.",67360,,677164,"Parker wanted his favourite food, even though he is lazy the difference from Pizza to hotdog would'nt have exerted much of his energy.",48071,,480975,"Brooklyn opted for hotdogs due to have weak understand of the area. Brooklyn must have thought there may not be a food stand nearby and must have been hungry.",56350,,417832,"Adrian considered hotdogs but when he reached the stand he changed his mind. He knew where the pizza stand was because of where he began his route. So he decided to have pizza instead of hotdogs.",64268,,346778,"Drew doesn't mind trying different foods, however on this occasion he opted for Pizza. As he knows the area well de decided to bypass hotdogs for pizza.",49822,,622298,"Charlie opted for Pizza over Hotdogs. Pizza was more nearby and due to Charlie being lazy it would have been the ideal choice for Charlie.",60389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849913,Male,71540,1,849913,39,71540,NA,849913,"Interesting study, I enjoyed trying to think about what the characters thoughts were and how they made their decision.",71540,NA
522931_231108_221537_M072298.csv,5,Chrome,119.0.0.0,1440,900,MacOS,en-GB,2023-11-08_22:09:54,2023-11-08_22:09:54,2023-10-31_10:09:10,M072298,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M072298&batch_id=TYTHDF-02,354049.0000,354.0490,5.9008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331503,"Jesse wants to exercise to enjoy his hotdogs",44279,,280422,"Harper prefers hotdogs",20334,,105533,"Taylor is very hungry",38680,,146247,"I am not sure with this one at all!",33921,,191056,"Brooklyn wants to take exercise to get his food",38012,,232726,"Charlie is lazy",11959,,253290,"Drew prefers hotdogs",13770,,213966,"Charlie likes hotdogs",16117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344698,Female,9351,2,344698,58,9351,NA,344698,"No thanks",9351,NA
522931_231108_224040_M158702.csv,3,Chrome,119.0.0.0,1366,768,Windows,en-US,2023-11-08_22:25:13,2023-11-08_23:25:13,2023-10-31_10:09:10,M158702,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M158702&batch_id=TYTHDF-02,943549.0000,943.5490,15.7258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459230,"Jesse does not know the route well of the area that it why  he passed his favourite spot.",70175,,382264,"This person went to the pizza stand",100724,,590494,"Taylor got his favourite spot in the area",33628,,636750,"Parker probably want to see the environment properly",39456,,550070,"Brooklyn is finding his way aound the area",84028,,889982,"The easiest way to get his favorite spot",83986,,799190,"Drew is trying to know his favourite spot",105842,,686542,"Charlie walks around the area to site see the environment",42986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932219,Male,11330,1,932219,25,11330,NA,932219,None,11330,NA
522931_231108_232220_M833871.csv,1,Safari,14.1,1440,900,MacOS,en-gb,2023-11-08_23:05:59,2023-11-08_23:05:59,2023-10-31_10:09:10,M833871,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M833871&batch_id=TYTHDF-02,1011782.0000,1011.7820,16.8630,944928,"Jesse is sporty and so walked around the block of houses to see what options they had. They stopped at the hot dog truck as they sell their favourite food.",58528,,879598,"Harper started walking in one direction as they don't know the area well and were lucky to find this truck sold hot dogs which are their favourite food.",49917,,771478,"Taylor would know there is a hot dog truck round the on the next corner, and does not seem to be lazy. I think it is likely that Taylor just wanted pizza this day.",71744,,692925,"The hot dog truck may have been closed as they are Parker's favourite food and he walked straight passed it.",49039,,473423,"As Brooklyn don't know the area well, they may have wanted to see what options they had, other than pizza, but then after having walked around the houses and seen the other option, decided to go to the pizza truck.",119762,,637092,"Adrian does not know the area well, and couldn't see either option of truck. He started walking in the direction of the pizza truck and when he reaches it, he stops and doesn't consider exploring further as he is lazy.",77473,,822882,"Drew knew their was a hot dog van on the next corner, and whilst they were near the pizza van, decided to walk to the hot dog van as this is what he wanted to eat on this occasion.",44597,,552820,"Although Charlie is lazy, he knows the area well and so it's likely he knew where the hot dog truck was and decided to walk around the houses to the hot dog truck to get his preffered meal.",72600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981308,Female,30474,2,981308,20,30474,NA,981308,"I really enjoyed this experiment and hope you collect the information/data you need.",30474,NA
522931_231108_232340_M523527.csv,8,Chrome,119.0.0.0,1536,864,Windows,en-US,2023-11-08_23:13:36,2023-11-08_23:13:36,2023-10-31_10:09:10,M523527,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M523527&batch_id=TYTHDF-02,653797.0000,653.7970,10.8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183560,"Jesse was so hungry that he decided to buy food from the first truck he saw. He doesn't know the area enough to know where the hot dog stand is based.",80381,,332017,"Because Harper didn't know where the hot dog stand was, he took the long way around to it. But from their point of view, they continued walking until they found something familiar.",58335,,405733,"I believe Taylor wasn't wearing their glasses when they went out for a jog. That would explain why he didn't stop at the hot dog stand even though his favourite food is hot dogs.",66926,,266891,"Parker loves hotdogs and he knows where the hot dog stand is.",24959,,436840,"Brooklyn simply explored the area and discovered a hot dog stand that captured their eye.",24319,,235133,"Adrian dislikes hotdogs to the point that he would rather avoid them, even when he considers himself lazy.",44776,,512036,"Drew likes walking outside and since he's sporty. He considers it a fun activity. He took a break at the hot dog stand to have a hot dog as a snack before he went on another walk around his neighbourhood.",68414,,549978,"Charlie lives on pizza and knows that the location is around the corner. So he goes there to get his favourite treat.",31152,,605309,Male,48488,1,605309,21,48488,NA,605309,"It was fun trying to create explanations for the character's actions.",48488,NA
522931_231108_234135_M007251.csv,6,Chrome,118.0.0.0,1680,1050,MacOS,en-GB,2023-11-08_23:37:44,2023-11-08_23:37:44,2023-10-31_10:09:10,M007251,TYTHDF-02,https://www.testable.org/experiment/6826/522931/start?participant=M007251&batch_id=TYTHDF-02,236943.0000,236.9430,3.9490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141945,"Their favourite food is hot dogs",10753,,174720,"They don't know the area well",25976,,124402,"They wanted to exercise",12156,,72413,"They are lazy",8523,,208841,"Their favourite food is pizza",10334,,105441,"They dont know the area",26232,,191716,"They wanted to exercise",10208,,222040,"They are lazy",6401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231797,Male,5146,1,231797,43,5146,NA,231797,NA,5146,NA
