Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
668591277be348fec5f1cb78,62b2d042ae6609abd802aa95,APPROVED,Not Applicable,2024-07-03T17:57:59.520000Z,2024-07-03T18:25:44.883000Z,2024-07-04T07:38:52.594000Z,2024-07-03T18:25:45.601344Z,1666.0,NOCODE,839,English,55,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
66859132f2aa2a8ca051fb36,63d7a7a1d17deb01f7afddd2,APPROVED,Not Applicable,2024-07-03T17:58:16.342000Z,2024-07-03T18:05:39.594000Z,2024-07-04T07:38:52.953000Z,2024-07-03T18:05:40.184829Z,444.0,NOCODE,916,"Swedish, English",34,Female,White,Sweden,United Kingdom,Sweden,English,DATA_EXPIRED,Full-Time
6685913570a80b6f72eea738,664ca5ef9be114327005411b,APPROVED,Not Applicable,2024-07-03T17:58:16.942000Z,2024-07-03T18:05:38.125000Z,2024-07-04T07:38:53.214000Z,2024-07-03T18:05:38.740803Z,442.0,NOCODE,67,English,32,Male,White,Australia,United Kingdom,Australia,English,No,Full-Time
6685914684bd66155664f677,667f11ba9d98827bfb824913,APPROVED,Not Applicable,2024-07-03T18:00:51.854000Z,2024-07-03T18:39:23.285000Z,2024-07-04T07:38:53.492000Z,2024-07-03T18:41:42.927520Z,2312.0,NOCODE,9,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6685914f79f67717418bb22f,667f93d19b859eff16f01d45,APPROVED,Not Applicable,2024-07-03T17:58:42.633000Z,2024-07-03T18:15:26.629000Z,2024-07-04T07:38:53.753000Z,2024-07-03T18:15:27.575836Z,1004.0,NOCODE,13,English,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66859153ee37054c9d394686,60a4c0ed6ab7573b1a6b16e4,APPROVED,Not Applicable,2024-07-03T17:58:51.513000Z,2024-07-03T18:16:08.333000Z,2024-07-04T07:38:54.020000Z,2024-07-03T18:16:09.171787Z,1037.0,NOCODE,153,English,32,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66859158a76d5e55582d1ad0,60211a7c07e6f203ccb99231,APPROVED,Not Applicable,2024-07-03T17:58:48.077000Z,2024-07-03T18:21:34.912000Z,2024-07-04T07:38:54.281000Z,2024-07-03T18:21:35.414624Z,1367.0,NOCODE,1626,"English, Chinese",40,Male,DATA_EXPIRED,China,United Kingdom,China,Chinese,No,DATA_EXPIRED
66859158f4e529b15a2ca04e,5f7315d239bb5b04571dcbe9,APPROVED,Not Applicable,2024-07-03T17:58:48.554000Z,2024-07-03T18:30:54.865000Z,2024-07-04T07:38:54.533000Z,2024-07-03T18:31:39.502422Z,1927.0,NOCODE,1393,"English, Chinese",48,Female,DATA_EXPIRED,Taiwan,United Kingdom,United Kingdom,DATA_EXPIRED,No,DATA_EXPIRED
66859166f8a0f61c42cc1089,66842746241d011c40930a4e,APPROVED,Not Applicable,2024-07-03T17:59:05.054000Z,2024-07-03T18:15:22.703000Z,2024-07-04T07:38:54.814000Z,2024-07-03T18:15:23.442029Z,978.0,NOCODE,3,"Chinese, English",26,Male,Asian,China,United Kingdom,United Kingdom,Chinese,No,Full-Time
668591704c258370041e44bf,609eda349f5d29975fbc2145,APPROVED,Not Applicable,2024-07-03T17:59:12.775000Z,2024-07-03T18:19:38.584000Z,2024-07-04T07:38:55.072000Z,2024-07-03T18:20:19.320227Z,1226.0,NOCODE,1397,"English, Turkish",40,Female,White,Bulgaria,United Kingdom,Turkey,Turkish,DATA_EXPIRED,DATA_EXPIRED
668591733b7b1a1214b82f97,667edf55113c78ed202fe0c0,APPROVED,Not Applicable,2024-07-03T17:59:17.493000Z,2024-07-03T18:12:35.035000Z,2024-07-04T07:38:55.329000Z,2024-07-03T18:12:35.804319Z,798.0,NOCODE,12,English,31,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66859192a8a5d7997af65f35,62e96a0fedf3eba36804ff8f,APPROVED,Not Applicable,2024-07-03T17:59:52.464000Z,2024-07-03T18:16:52.657000Z,2024-07-04T07:38:55.635000Z,2024-07-03T18:19:14.863685Z,1021.0,NOCODE,897,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
668591a20cb560156c914a31,61362e74530d513cd4ab35d4,APPROVED,Not Applicable,2024-07-03T18:00:13.949000Z,2024-07-03T18:01:12.948000Z,2024-07-04T07:38:55.954000Z,2024-07-03T18:01:13.425593Z,59.0,NOCODE,35,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
668591a47e59b03f650bd3c9,5e5843f3677ae4053b1a0169,APPROVED,Not Applicable,2024-07-03T18:00:10.944000Z,2024-07-03T18:16:01.457000Z,2024-07-04T07:38:56.375000Z,2024-07-03T18:16:02.214347Z,951.0,C12J6S4R,1402,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
668591a5c13069ee2dc753bc,601915ad77c575017868bdd6,APPROVED,Not Applicable,2024-07-03T18:00:14.609000Z,2024-07-03T18:14:32.164000Z,2024-07-04T07:38:56.636000Z,2024-07-03T18:14:33.015833Z,858.0,NOCODE,444,English,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591a6e5bdf0f37245e481,66833a1c64bbc7100c659ad9,APPROVED,Not Applicable,2024-07-03T18:00:10.285000Z,2024-07-03T18:15:07.991000Z,2024-07-04T07:38:56.907000Z,2024-07-03T18:15:08.666459Z,898.0,NOCODE,24,"English, Korean",33,Female,Asian,Korea,United States,Korea,English,No,Full-Time
668591ad2f874b7b682720f6,6346a413919549f694fa4a77,APPROVED,Not Applicable,2024-07-03T18:00:17.914000Z,2024-07-03T18:13:02.179000Z,2024-07-04T07:38:57.161000Z,2024-07-03T18:13:02.897681Z,765.0,NOCODE,135,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591af0b2e03a894cc0fed,5eb16c316e577a06b326d39c,APPROVED,Not Applicable,2024-07-03T18:01:03.380000Z,2024-07-03T18:10:57.305000Z,2024-07-04T07:38:57.426000Z,2024-07-03T18:12:16.018059Z,594.0,NOCODE,186,English,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668591b21b152354d8048b8e,6658b20aa5b7d3d99e5c019e,APPROVED,Not Applicable,2024-07-03T18:02:33.032000Z,2024-07-03T18:19:54.141000Z,2024-07-04T07:38:57.682000Z,2024-07-03T18:20:25.552740Z,1042.0,C12J6S4R,47,"Bulgarian, English",30,Female,White,Bulgaria,United Kingdom,United Kingdom,Bulgarian,No,Full-Time
668591c325309575643a67c6,59fa3f3705d1d60001f149da,APPROVED,Not Applicable,2024-07-03T18:00:40.520000Z,2024-07-03T18:17:34.329000Z,2024-07-04T07:38:57.935000Z,2024-07-03T18:19:26.353607Z,1014.0,NOCODE,606,English,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668591c660c5239314409eb4,666c7804412ee35405b09a3b,APPROVED,Not Applicable,2024-07-03T18:00:46.523000Z,2024-07-03T18:02:39.866000Z,2024-07-04T07:38:58.191000Z,2024-07-03T18:03:07.624267Z,114.0,NOCODE,10,English,21,Male,Asian,Pakistan,United Kingdom,Pakistan,English,Yes,Part-Time
668591c7eff4e89fdee87bec,5caa178ffd086000016dd2d3,APPROVED,Not Applicable,2024-07-03T18:00:42.029000Z,2024-07-03T18:09:32.270000Z,2024-07-04T07:38:58.443000Z,2024-07-03T18:10:43.934994Z,531.0,NOCODE,2402,English,42,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591cfb035aff881b2e478,6114669013dad4c4edfa689c,APPROVED,Not Applicable,2024-07-03T18:00:50.765000Z,2024-07-03T18:36:23.721000Z,2024-07-04T07:38:58.691000Z,2024-07-03T18:36:24.485171Z,2133.0,NOCODE,1091,"German, English",56,Female,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,DATA_EXPIRED
668591dfabbdf1d4cd38e49b,6659f91690c067aa84c59264,APPROVED,Not Applicable,2024-07-03T18:02:37.681000Z,2024-07-03T18:24:04.866000Z,2024-07-04T07:38:58.936000Z,2024-07-03T18:24:05.656266Z,1288.0,NOCODE,24,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591ee1230841aa1ee33f4,634c48cd5280c359cf6f5721,APPROVED,Not Applicable,2024-07-03T18:01:25.052000Z,2024-07-03T18:17:42.228000Z,2024-07-04T07:38:59.194000Z,2024-07-03T18:19:27.855344Z,978.0,NOCODE,1127,English,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
668591f0170835350a067480,667c27603333a6ebdc580ac9,APPROVED,Not Applicable,2024-07-03T18:01:26.388000Z,2024-07-03T18:17:20.092000Z,2024-07-04T07:38:59.452000Z,2024-07-03T18:19:22.362283Z,954.0,NOCODE,25,English,30,Male,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591f60c13b4048f98ec51,661fc92a62f9024a3aa5d28d,APPROVED,Not Applicable,2024-07-03T18:01:31.415000Z,2024-07-03T18:03:13.175000Z,2024-07-04T07:38:59.709000Z,2024-07-03T18:03:33.803544Z,102.0,NOCODE,127,English,52,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668591f7c03433a67e097c5e,63065abd3531d20d3257efdd,APPROVED,Not Applicable,2024-07-03T18:01:37.783000Z,2024-07-03T18:29:50.288000Z,2024-07-04T07:39:00.163000Z,2024-07-03T18:31:33.666459Z,1693.0,NOCODE,1256,English,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
668591f9706231b1cf15544c,6679f7716e7e3783bb2628c3,APPROVED,Not Applicable,2024-07-03T18:01:35.468000Z,2024-07-03T18:26:06.469000Z,2024-07-04T07:39:00.422000Z,2024-07-03T18:26:07.127590Z,1472.0,NOCODE,17,"English, Greek",46,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
668591f9d5f1d88ac7ef5985,6658e59effe9faeb995c00af,APPROVED,Not Applicable,2024-07-03T18:01:36.989000Z,2024-07-03T18:49:00.527000Z,2024-07-04T07:39:00.683000Z,2024-07-03T18:49:01.122905Z,2844.0,NOCODE,14,"English, German, Somali",28,Female,Black,Germany,United Kingdom,Germany,German,No,Due to start a new job within the next month
668592025205bc762b7f1411,644805884189b40893adfa53,APPROVED,Not Applicable,2024-07-03T18:01:46.126000Z,2024-07-03T18:21:27.117000Z,2024-07-04T07:39:00.960000Z,2024-07-03T18:21:28.187895Z,1181.0,NOCODE,755,English,54,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66859203109ce67b4ad8a531,6481a1b6c2056d8ae5707353,APPROVED,Not Applicable,2024-07-03T18:02:21.658000Z,2024-07-03T18:13:50.397000Z,2024-07-04T07:39:01.216000Z,2024-07-03T18:13:51.025445Z,689.0,NOCODE,985,English,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685920560722b64f5c28e61,66803a9505e48b49dd3b59ac,APPROVED,Not Applicable,2024-07-03T18:01:48.932000Z,2024-07-03T18:34:08.768000Z,2024-07-04T07:39:01.480000Z,2024-07-03T18:34:21.497565Z,1940.0,NOCODE,18,"English, Spanish",29,Male,Other,Mexico,United States,Mexico,English,No,Unemployed (and job seeking)
6685920e4c258370041e44dd,5ffb432901d8311622530a52,APPROVED,Not Applicable,2024-07-03T18:07:12.637000Z,2024-07-03T18:17:24.114000Z,2024-07-04T07:39:01.748000Z,2024-07-03T18:19:23.747779Z,612.0,NOCODE,1498,"English, Urdu",28,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66859218a76d5e55582d1afe,661a82d2a83cf78e4b01699c,APPROVED,Not Applicable,2024-07-03T18:02:05.241000Z,2024-07-03T18:17:39.005000Z,2024-07-04T07:39:02.006000Z,2024-07-03T18:19:27.297535Z,934.0,NOCODE,71,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685921b98b08e9eaf971bcd,5b59a51fca6d01000157a8c3,APPROVED,Not Applicable,2024-07-03T18:10:08.541000Z,2024-07-03T18:27:30.409000Z,2024-07-04T07:39:02.282000Z,2024-07-03T18:27:31.003837Z,1042.0,C12J6S4R,3467,English,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685921c77272f7336ec43fb,58d9300e33fef3000118a808,APPROVED,Not Applicable,2024-07-03T18:02:10.094000Z,2024-07-03T18:19:38.468000Z,2024-07-04T07:39:02.544000Z,2024-07-03T18:20:19.375607Z,1049.0,NOCODE,1959,English,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
668592285205bc762b7f1422,65de1371a59b06aab873bc50,APPROVED,Not Applicable,2024-07-03T18:02:20.531000Z,2024-07-03T18:13:57.215000Z,2024-07-04T07:39:02.801000Z,2024-07-03T18:13:57.768956Z,697.0,NOCODE,195,English,25,Male,Asian,United States,United States,United States,English,Yes,Unemployed (and job seeking)
6685922b0c89a81ffac75241,667ee8e88084a167ba594ac6,APPROVED,Not Applicable,2024-07-03T18:02:21.850000Z,2024-07-03T18:14:51.413000Z,2024-07-04T07:39:03.062000Z,2024-07-03T18:14:52.487349Z,750.0,NOCODE,14,English,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
6685923074cc40385d23e133,561e6e5bed6e5a000ac7e70c,APPROVED,Not Applicable,2024-07-03T18:02:30.625000Z,2024-07-03T18:16:03.211000Z,2024-07-04T07:39:03.314000Z,2024-07-03T18:16:03.713975Z,813.0,NOCODE,585,English,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668592352bccd65445e216ad,63f78e7ceedefab7c7a62d23,APPROVED,Not Applicable,2024-07-03T18:02:35.262000Z,2024-07-03T18:21:30.859000Z,2024-07-04T07:39:03.569000Z,2024-07-03T18:21:31.490345Z,1136.0,NOCODE,290,English,38,Male,Black,Nigeria,United Kingdom,Nigeria,English,DATA_EXPIRED,Full-Time
66859238f65ad95b6b4436a6,5f58b678d49cef03d3696884,APPROVED,Not Applicable,2024-07-03T18:02:36.070000Z,2024-07-03T18:09:52.035000Z,2024-07-04T07:39:03.833000Z,2024-07-03T18:11:09.788249Z,436.0,NOCODE,1272,English,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66859239045f9bbea3f65eee,6238c921bb5d7b3e3b05ab0d,APPROVED,Not Applicable,2024-07-03T18:02:38.708000Z,2024-07-03T18:20:17.753000Z,2024-07-04T07:39:04.097000Z,2024-07-03T18:20:33.652980Z,1060.0,NOCODE,463,"Chinese, English",26,Female,Asian,China,United States,China,Chinese,DATA_EXPIRED,Unemployed (and job seeking)
6685923b663cc6127bdc0b89,6659820d37eb0f2c12699d9e,APPROVED,Not Applicable,2024-07-03T18:02:40.579000Z,2024-07-03T18:17:13.178000Z,2024-07-04T07:39:04.566000Z,2024-07-03T18:19:20.921259Z,873.0,NOCODE,14,English,24,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685923ee211360468e27e00,5f0c441700d38758b94c5fe9,APPROVED,Not Applicable,2024-07-03T18:02:43.523000Z,2024-07-03T18:09:24.438000Z,2024-07-04T07:39:04.827000Z,2024-07-03T18:10:38.504479Z,401.0,NOCODE,25,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685925323164c78b27f1420,5e3dea50f0cb00069dc8e486,APPROVED,Not Applicable,2024-07-03T18:03:32.226000Z,2024-07-03T18:17:52.574000Z,2024-07-04T07:39:05.129000Z,2024-07-03T18:19:30.232777Z,861.0,NOCODE,418,English,41,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
668592550b2e03a894cc1022,62853f0fcc7f1334c7f965f0,APPROVED,Not Applicable,2024-07-03T18:03:12.319000Z,2024-07-03T18:17:29.232000Z,2024-07-04T07:39:05.435000Z,2024-07-03T18:19:28.326102Z,857.0,NOCODE,1171,English,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66859255ce4139a6c68ec9b1,653fc6073035a31db0314d04,APPROVED,Not Applicable,2024-07-03T18:03:09.986000Z,2024-07-03T18:22:01.571000Z,2024-07-04T07:39:05.699000Z,2024-07-03T18:22:02.125233Z,1132.0,NOCODE,175,"Chinese, English",27,Male,Asian,Hong Kong,United Kingdom,United Kingdom,English,No,Full-Time
6685925c1b707393434f1a9c,634d7466eeab50ae6cd7258a,APPROVED,Not Applicable,2024-07-03T18:03:36.926000Z,2024-07-03T18:24:32.831000Z,2024-07-04T07:39:05.956000Z,2024-07-03T18:24:33.494563Z,1256.0,NOCODE,161,English,27,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
6685925f866906950f249389,612e1143f0218f2e76cca659,APPROVED,Not Applicable,2024-07-03T18:05:44.143000Z,2024-07-03T18:48:20.865000Z,2024-07-04T07:39:06.649000Z,2024-07-03T18:48:21.448212Z,2557.0,NOCODE,481,"English, Portuguese",32,Male,Mixed,Brazil,United Kingdom,Brazil,Portuguese,No,Unemployed (and job seeking)
6685926056c22b59fe03a990,63b72f35b337507ff1b69f00,APPROVED,Not Applicable,2024-07-03T18:03:16.350000Z,2024-07-03T18:11:52.356000Z,2024-07-04T07:37:41.355000Z,2024-07-03T18:12:29.530583Z,517.0,NOCODE,968,English,20,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
668592611b152354d8048bb3,665c1b5a47d571e68f25cdfd,APPROVED,Not Applicable,2024-07-03T18:03:19.101000Z,2024-07-03T18:22:43.510000Z,2024-07-04T07:37:41.900000Z,2024-07-03T18:22:44.606026Z,1165.0,NOCODE,37,"French, English, Spanish",40,Female,Mixed,France,United Kingdom,France,French,No,Full-Time
66859262807db2a31251fb87,6656c150eba310c556c2f8e2,APPROVED,Not Applicable,2024-07-03T18:03:30.233000Z,2024-07-03T18:16:16.158000Z,2024-07-04T07:37:42.175000Z,2024-07-03T18:16:16.797700Z,766.0,NOCODE,101,"Urdu, English",29,Female,Asian,Pakistan,United States,Pakistan,Urdu,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
668592667893c9dffdc22e3c,6132577d43d2c679da62f402,APPROVED,Not Applicable,2024-07-03T18:03:18.074000Z,2024-07-03T18:14:50.783000Z,2024-07-04T07:37:42.423000Z,2024-07-03T18:14:51.409201Z,693.0,NOCODE,506,English,22,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
66859271a883ff2a80d6df8d,622a03d0bf48c972d851915a,APPROVED,Not Applicable,2024-07-03T18:03:36.782000Z,2024-07-03T18:30:02.775000Z,2024-07-04T07:37:42.662000Z,2024-07-03T18:31:30.144557Z,1586.0,NOCODE,895,English,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6685927760e9687880105cc1,5707c536374137000ebbbc46,APPROVED,Not Applicable,2024-07-03T18:03:53.170000Z,2024-07-03T18:17:41.025000Z,2024-07-04T07:37:42.899000Z,2024-07-03T18:19:28.238726Z,828.0,NOCODE,2811,English,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668592797e3c591c64855b20,56b88bf7e1d0a2000b145037,APPROVED,Not Applicable,2024-07-03T18:03:43.360000Z,2024-07-03T18:18:58.087000Z,2024-07-04T07:37:43.122000Z,2024-07-03T18:19:59.774227Z,915.0,NOCODE,1209,English,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66859279866be077d3623cb6,5ccc76bbc7508d0017d35954,APPROVED,Not Applicable,2024-07-03T18:03:40.387000Z,2024-07-03T18:20:27.769000Z,2024-07-04T07:37:43.342000Z,2024-07-03T18:20:37.405884Z,1008.0,NOCODE,1499,English,35,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6685927ca8cf495bf9f70f8b,5f2afec0781f2848ac688140,APPROVED,Not Applicable,2024-07-03T18:03:46.597000Z,2024-07-03T18:27:17.061000Z,2024-07-04T07:37:43.585000Z,2024-07-03T18:27:17.642007Z,1411.0,NOCODE,641,"English, Urdu",42,Female,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6685927e9191bf90bd7ca063,5b7c2541afb6ca00016af5ee,APPROVED,Not Applicable,2024-07-03T18:03:50.382000Z,2024-07-03T18:32:19.464000Z,2024-07-04T07:37:43.861000Z,2024-07-03T18:32:20.111307Z,1710.0,NOCODE,1159,"Chinese, English",38,Male,Asian,United Kingdom,United Kingdom,United Kingdom,Chinese,No,Part-Time
6685928055fa6c07b7d4d0bc,65c393790713dc2290fd117a,APPROVED,Not Applicable,2024-07-03T18:03:50.955000Z,2024-07-03T18:26:19.642000Z,2024-07-04T07:37:44.205000Z,2024-07-03T18:26:20.541700Z,1349.0,NOCODE,214,English,33,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
668592947c5eb517eaee3425,5f8820ba0fdd0c276b4d732c,APPROVED,Not Applicable,2024-07-03T18:04:06.358000Z,2024-07-03T18:10:46.880000Z,2024-07-04T07:37:44.541000Z,2024-07-03T18:12:14.964158Z,401.0,NOCODE,417,English,23,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
66859299cedf9dc57e7b7a54,5a5f4571f6c5170001954a38,APPROVED,Not Applicable,2024-07-03T18:04:33.936000Z,2024-07-03T18:30:23.833000Z,2024-07-04T07:37:44.839000Z,2024-07-03T18:31:33.869347Z,1550.0,https://eco.ppls.ed.ac.uk/~s0342840/collider/collidertop.html?PROLIFIC_PID=5a5f4571f6c5170001954a38&amp;STUDY_ID=668582e30cf76773d7ac09c4&amp;SESSION_ID=66859299cedf9dc57e7b7a54,1131,English,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668592a3807db2a31251fb94,5ba2a1c8c96df90001ce9159,APPROVED,Not Applicable,2024-07-03T18:04:22.974000Z,2024-07-03T18:17:59.511000Z,2024-07-04T07:37:45.069000Z,2024-07-03T18:19:32.256341Z,817.0,NOCODE,2227,English,45,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668592a560c5239314409ed9,5b3fc56e84dd7c000180af27,APPROVED,Not Applicable,2024-07-03T18:04:28.964000Z,2024-07-03T18:29:41.800000Z,2024-07-04T07:37:45.576000Z,2024-07-03T18:31:26.673442Z,1513.0,NOCODE,245,"English, French",50,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
668592a7aaa5b00cb0915920,5974d96dfc0cf30001fa0917,APPROVED,Not Applicable,2024-07-03T18:04:28.447000Z,2024-07-03T18:18:16.781000Z,2024-07-04T07:37:45.826000Z,2024-07-03T18:19:42.867450Z,829.0,NOCODE,2435,English,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
668592b466a635e5c2884603,60c51c424c146ac707d27fd1,APPROVED,Not Applicable,2024-07-03T18:04:42.530000Z,2024-07-03T18:22:29.249000Z,2024-07-04T07:37:46.059000Z,2024-07-03T18:22:29.993560Z,1067.0,NOCODE,871,English,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668592b7b1a10b34673dc2ff,65cf8daaaf679c7816f3a1b4,APPROVED,Not Applicable,2024-07-03T18:10:58.067000Z,2024-07-03T18:22:22.677000Z,2024-07-04T07:37:46.331000Z,2024-07-03T18:22:23.242716Z,685.0,NOCODE,181,English,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
668592c547c814c8cf59bf89,663a8086ba8db076cb9116e4,APPROVED,Not Applicable,2024-07-03T18:04:57.356000Z,2024-07-03T18:25:45.384000Z,2024-07-04T07:37:46.649000Z,2024-07-03T18:25:46.295575Z,1249.0,NOCODE,40,"English, Urdu",32,Male,Asian,Pakistan,United States,Pakistan,Urdu,No,Unemployed (and job seeking)
668592cd1c5862a09fdf00be,664b33628016e94ed8e7548e,APPROVED,Not Applicable,2024-07-03T18:05:09.763000Z,2024-07-03T18:19:03.022000Z,2024-07-04T07:37:46.935000Z,2024-07-03T18:20:01.292340Z,834.0,NOCODE,35,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,Due to start a new job within the next month
668592d83b3bf66fccb1bd11,5a598f2b8e6259000175f094,APPROVED,Not Applicable,2024-07-03T18:05:17.755000Z,2024-07-03T18:18:24.587000Z,2024-07-04T07:37:47.196000Z,2024-07-03T18:19:46.388611Z,787.0,NOCODE,1536,English,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
668592de571a8e68970e4797,663f81b69964b86cf2dbb1e4,APPROVED,Not Applicable,2024-07-03T18:05:18.768000Z,2024-07-03T18:37:54.423000Z,2024-07-04T07:37:47.421000Z,2024-07-03T18:37:54.994649Z,1956.0,NOCODE,57,English,42,Female,Black,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
668592e07a2430da7f661004,5efa02a5f512b17ea54f360a,APPROVED,Not Applicable,2024-07-03T18:05:20.578000Z,2024-07-03T18:14:46.615000Z,2024-07-04T07:37:47.748000Z,2024-07-03T18:14:47.185760Z,567.0,NOCODE,1310,"English, Italian",55,Male,White,Italy,United Kingdom,Italy,Italian,No,Full-Time
668592e6c5cd48feaa1554e6,5ecf54256dc5a1371a9c1e61,APPROVED,Not Applicable,2024-07-03T18:05:43.176000Z,2024-07-03T18:19:11.505000Z,2024-07-04T07:37:47.973000Z,2024-07-03T18:20:05.725251Z,809.0,NOCODE,2070,English,44,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
668592e94eb5e20d847b7a69,5d31dc6e42678e001a0bdedd,APPROVED,Not Applicable,2024-07-03T18:05:37.450000Z,2024-07-03T18:31:45.945000Z,2024-07-04T07:37:48.201000Z,2024-07-03T18:31:49.110752Z,1569.0,NOCODE,1771,English,35,Female,Black,Saint Vincent and the Grenadines,United Kingdom,Saint Vincent and the Grenadines,English,No,Full-Time
668592eb59c5b1793c06759b,5c3f0f042455ae000154cee9,APPROVED,Not Applicable,2024-07-03T18:05:38.268000Z,2024-07-03T18:22:53.679000Z,2024-07-04T07:37:48.446000Z,2024-07-03T18:22:54.221056Z,1036.0,NOCODE,1112,English,54,Female,Mixed,United States,United States,United States,English,No,Full-Time
668592efc17c313a63ee777f,63d79eee3050f200940fd28d,APPROVED,Not Applicable,2024-07-03T18:07:12.934000Z,2024-07-03T18:22:14.671000Z,2024-07-04T07:37:48.684000Z,2024-07-03T18:22:15.791822Z,902.0,NOCODE,1084,English,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
668592f5d2e34e2aeed95d99,62ececf09d04c75b0ac68b0b,APPROVED,Not Applicable,2024-07-03T18:05:46.917000Z,2024-07-03T18:20:40.643000Z,2024-07-04T07:37:48.909000Z,2024-07-03T18:20:44.473092Z,894.0,NOCODE,281,English,34,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
