"","P","Pu","K","Ku","C","Cu","S","Su","br","PKu","PCu","PSu","KCu","KSu","CSu","PK","PC","PS","KC","KS","CS","sem","prior","condition","u_set","posterior","node","ces","node3"
"276",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,6.47423121613064e-05,"c00000",11,0.000115033691596962,"Cu",-0.00242394687666031,"Cu=0"
"277",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000230520245293376,"c00000",3,0.000409586774378171,"Cu",0.00437498381520373,"Cu=0"
"278",0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,8.5359779977781e-05,"c00000",11,0.000151666665538354,"Cu",-0.0076514180605775,"Cu=0"
"279",0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000352126959751449,"c00000",3,0.000625656741917117,"Cu",0.00416050699640289,"Cu=0"
"280",0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000130389761516935,"c00000",11,0.000231675624688375,"Cu",0.00670152479163304,"Cu=0"
"281",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000142404546975942,"c00000",3,0.000253023412231884,"Cu",-0.0156221048482964,"Cu=0"
"282",0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,5.27312504905239e-05,"c00000",11,9.36925204545653e-05,"Cu",-0.00861730849116687,"Cu=0"
"283",0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000217527445876191,"c00000",3,0.000386501258411212,"Cu",-0.00148182459289249,"Cu=0"
"284",0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,8.05486515750026e-05,"c00000",11,0.000143118285932453,"Cu",-0.00302541826569315,"Cu=0"
"285",0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000286799996775796,"c00000",3,0.000509584246804737,"Cu",0.00645439326624487,"Cu=0"
"286",0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000106199716173535,"c00000",11,0.000188694919754389,"Cu",0.000809809951018065,"Cu=0"
"287",0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000438096058733842,"c00000",3,0.000778406041240406,"Cu",-0.000428777606197998,"Cu=0"
"288",0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,FALSE,0.000162223422654532,"c00000",11,0.000288237453196766,"Cu",-0.0141512693606328,"Cu=0"
"289",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,5.40475809505367e-05,"c00000",7,9.60313672940098e-05,"Cu",-0.000761256399412414,"Cu=0"
"290",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,2.00133815248967e-05,"c00000",15,3.55596376047136e-05,"Cu",-0.00478108189737858,"Cu=0"
"291",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,8.25593879522898e-05,"c00000",7,0.000146690948393616,"Cu",-0.00234856295425649,"Cu=0"
"292",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,3.057107275649e-05,"c00000",15,5.43184702223242e-05,"Cu",0.00313332646566716,"Cu=0"
"293",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,0.000108850780199962,"c00000",7,0.000193405311945202,"Cu",0.000809477433421017,"Cu=0"
"294",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,4.03065623865427e-05,"c00000",15,7.16164207320099e-05,"Cu",0.00269614526209288,"Cu=0"
"295",0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,0.000166273006735723,"c00000",7,0.00029543272612942,"Cu",-0.00247515636125506,"Cu=0"
"296",0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,FALSE,6.15695478422832e-05,"c00000",15,0.000109396345941542,"Cu",0.000364330727262859,"Cu=0"
"297",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,6.72428836895695e-05,"c00000",7,0.00011947668975992,"Cu",-0.00734874175545954,"Cu=0"
"298",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,2.48994952677942e-05,"c00000",15,4.42412506433048e-05,"Cu",-0.00321008969931515,"Cu=0"
"299",0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,0.000102715629893566,"c00000",7,0.000182504419396159,"Cu",-0.00512870748810118,"Cu=0"
"300",0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,3.80347659132302e-05,"c00000",15,6.75799085013225e-05,"Cu",0.00420866578989661,"Cu=0"
"301",0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,0.00013542586409563,"c00000",7,0.00024062373685102,"Cu",-0.00209403461992772,"Cu=0"
"302",0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,5.01471007363883e-05,"c00000",15,8.9101021079057e-05,"Cu",-0.00351261664305561,"Cu=0"
"303",0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,0.000206867287231181,"c00000",7,0.000367560362403523,"Cu",0.00048199515610257,"Cu=0"
"304",0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,FALSE,7.660128115941e-05,"c00000",15,0.000136104625532514,"Cu",-0.00501234862331867,"Cu=0"
"305",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000188245230964738,"c00000",7,0.000334472821876424,"Cu",0.000917250509055493,"Cu=0"
"306",0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,6.97056845335499e-05,"c00000",15,0.000123852577232788,"Cu",-0.00102271044826992,"Cu=0"
"307",0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000287550539359188,"c00000",7,0.000510917805665799,"Cu",-0.00557056947060834,"Cu=0"
"308",0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000106477636013941,"c00000",15,0.000189188725800893,"Cu",0.000604645443442995,"Cu=0"
"309",0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000379122245604045,"c00000",7,0.000673621778748088,"Cu",-0.0164972707372991,"Cu=0"
"310",0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.00014038589724845,"c00000",15,0.000249436689384915,"Cu",-0.0102160690806265,"Cu=0"
"311",0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000579121211452791,"c00000",7,0.00102897855531539,"Cu",-0.00479949240462099,"Cu=0"
"312",0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000214443894622633,"c00000",15,0.000381022425912283,"Cu",0.00554286076901124,"Cu=0"
"313",0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000234203861639294,"c00000",7,0.000416131798374875,"Cu",-0.00425131848164157,"Cu=0"
"314",0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,8.67237932791287e-05,"c00000",15,0.00015409023491985,"Cu",-0.00301482738334812,"Cu=0"
"315",0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.00035775380013212,"c00000",7,0.000635654472912616,"Cu",0.00066781460488674,"Cu=0"
"316",0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000132473334941268,"c00000",15,0.000235377703509985,"Cu",-0.00497469029855508,"Cu=0"
"317",0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000471682036770751,"c00000",7,0.000838081374272289,"Cu",-0.0017777805751845,"Cu=0"
"318",0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000174660038327574,"c00000",15,0.000310334745741373,"Cu",-0.00587531247556959,"Cu=0"
"319",0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000720509217600717,"c00000",7,0.00128019578484848,"Cu",-0.00742024243133013,"Cu=0"
"320",0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,FALSE,0.000266798728276937,"c00000",15,0.000474046131540746,"Cu",-0.00381057824819761,"Cu=0"
"321",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,6.49692985100278e-05,"c00000",3,0.0001154369993684,"Cu",-0.00120251815279782,"Cu=0"
"322",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,2.40576050883028e-05,"c00000",11,4.27453860065148e-05,"Cu",0.00365532825683476,"Cu=0"
"323",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,9.92426566803494e-05,"c00000",3,0.000176333664657924,"Cu",-0.00659427370416922,"Cu=0"
"324",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,3.67487520580411e-05,"c00000",11,6.52949279952407e-05,"Cu",-0.00391165298371781,"Cu=0"
"325",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,0.000130846907622617,"c00000",3,0.00023248787872102,"Cu",-0.00981017741510988,"Cu=0"
"326",0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,4.84515502368352e-05,"c00000",11,8.60883787012763e-05,"Cu",-0.00704755669634254,"Cu=0"
"327",0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,0.000199872786511193,"c00000",3,0.000355132581994735,"Cu",0.00195910027351133,"Cu=0"
"328",0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,FALSE,7.40112741873421e-05,"c00000",11,0.000131502719092773,"Cu",-0.00887939505846119,"Cu=0"
"329",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,8.08310549014375e-05,"c00000",3,0.000143620058205864,"Cu",-0.0112812723550669,"Cu=0"
"330",0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,2.99310850245607e-05,"c00000",11,5.31813444552191e-05,"Cu",-0.00597742233022715,"Cu=0"
"331",0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,0.000123471990842808,"c00000",3,0.000219384177693352,"Cu",-0.00608268764176545,"Cu=0"
"332",0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,4.57206782785926e-05,"c00000",11,8.12361843302663e-05,"Cu",-0.00718253331275898,"Cu=0"
"333",0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,0.000162792177478946,"c00000",3,0.000289248012827427,"Cu",-0.00403082000549531,"Cu=0"
"334",0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,6.02806249577853e-05,"c00000",11,0.000107106196692343,"Cu",0.00375767948099062,"Cu=0"
"335",0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,0.000248670195774022,"c00000",3,0.000441835480616665,"Cu",0.00107960275125143,"Cu=0"
"336",0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,FALSE,9.20805596544809e-05,"c00000",11,0.000163608100294258,"Cu",-0.00796341993644853,"Cu=0"
"337",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000226285069350838,"c00000",3,0.00040206174311239,"Cu",0.000713476355614336,"Cu=0"
"338",0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,8.37915286245769e-05,"c00000",11,0.000148880207401648,"Cu",-0.000410736846744075,"Cu=0"
"339",0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.00034565759465616,"c00000",3,0.00061416201884721,"Cu",-0.0116081671880624,"Cu=0"
"340",0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000127994208013914,"c00000",11,0.000227419221824913,"Cu",-0.00312288671836184,"Cu=0"
"341",0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000455733742625472,"c00000",3,0.00080974455575344,"Cu",-0.0031755812666306,"Cu=0"
"342",0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000168754514161879,"c00000",11,0.000299841851327866,"Cu",0.00756673682386164,"Cu=0"
"343",0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000696147694284395,"c00000",3,0.00123691039904051,"Cu",0.00316421051368207,"Cu=0"
"344",0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000257777853483236,"c00000",11,0.000458017903720152,"Cu",-0.00859329664212919,"Cu=0"
"345",0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000281530835079742,"c00000",3,0.000500222036817422,"Cu",-0.00644578862920382,"Cu=0"
"346",0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000104248588269476,"c00000",11,0.000185228169215381,"Cu",0.00129066488444469,"Cu=0"
"347",0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000430047247723299,"c00000",3,0.00076410496961352,"Cu",-0.00153907217584043,"Cu=0"
"348",0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.00015924301312014,"c00000",11,0.0002829418821897,"Cu",0.00281445051711121,"Cu=0"
"349",0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000566997643739548,"c00000",3,0.0010074374842164,"Cu",-0.00450831582705275,"Cu=0"
"350",0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000209954635680404,"c00000",11,0.000373045941733395,"Cu",0.00367324293062396,"Cu=0"
"351",0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000866106819477601,"c00000",3,0.00153889259490113,"Cu",-0.00327531390325405,"Cu=0"
"352",0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,FALSE,0.000320712341138516,"c00000",11,0.000569839465262669,"Cu",0.000161653937236175,"Cu=0"
"353",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000106850946280635,"c00000",7,0.000189852020895789,"Cu",0.000302578235019805,"Cu=0"
"354",0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,3.95660400817505e-05,"c00000",15,7.03006658325263e-05,"Cu",0.00234430804202177,"Cu=0"
"355",0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000163218197223767,"c00000",7,0.000290004961757794,"Cu",-0.00450500295595349,"Cu=0"
"356",0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,6.04383766191972e-05,"c00000",15,0.000107386488751153,"Cu",0.00189571697259337,"Cu=0"
"357",0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000215195734262291,"c00000",7,0.000382358289373929,"Cu",0.0040251182062212,"Cu=0"
"358",0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,7.96852376476019e-05,"c00000",15,0.000141584178049533,"Cu",-0.00832110604286243,"Cu=0"
"359",0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000328718284855298,"c00000",7,0.000584064370579062,"Cu",0.0011945898787577,"Cu=0"
"360",0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000121721718776637,"c00000",15,0.000216274306415214,"Cu",-0.00847063868220452,"Cu=0"
"361",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000132937786049013,"c00000",7,0.000236202937019672,"Cu",-0.00105231019523182,"Cu=0"
"362",0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,4.92257855852765e-05,"c00000",15,8.74640347030909e-05,"Cu",0.000551203477819261,"Cu=0"
"363",0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.00020306666938495,"c00000",7,0.000360807450951859,"Cu",-0.000814126292290158,"Cu=0"
"364",0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,7.51939431500258e-05,"c00000",15,0.00013360407711001,"Cu",-0.00690039054718903,"Cu=0"
"365",0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000267734123803501,"c00000",7,0.000475708135830241,"Cu",0.00231398031257326,"Cu=0"
"366",0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,9.91397778157209e-05,"c00000",15,0.000176150870204182,"Cu",-0.00680234815129752,"Cu=0"
"367",0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000408972335235294,"c00000",7,0.000726659211149753,"Cu",-0.00322963412049533,"Cu=0"
"368",0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,FALSE,0.000151439143699745,"c00000",15,0.000269076021082792,"Cu",-0.00348416051608735,"Cu=0"
"369",0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000372156916325395,"c00000",7,0.00066124582995412,"Cu",-0.00111578248316177,"Cu=0"
"370",0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000137806692224867,"c00000",15,0.000244853975772386,"Cu",1.84690529236401e-05,"Cu=0"
"371",0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000568481450856332,"c00000",7,0.00101007390241901,"Cu",0.00770905376497142,"Cu=0"
"372",0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000210504077439226,"c00000",15,0.000374022186042949,"Cu",0.0014145340993579,"Cu=0"
"373",0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000749516814377038,"c00000",7,0.00133173628178382,"Cu",-0.00518036903278142,"Cu=0"
"374",0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000277540006446929,"c00000",15,0.000493131160158284,"Cu",-0.0116336022242675,"Cu=0"
"375",0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.00114491062072786,"c00000",7,0.00203426925690812,"Cu",-0.00201186142405134,"Cu=0"
"376",0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000423951130865654,"c00000",15,0.000753273431425726,"Cu",-0.0132696243484367,"Cu=0"
"377",0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000463016175721902,"c00000",7,0.000822683932413374,"Cu",-0.00947925764406919,"Cu=0"
"378",0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.00017145114016114,"c00000",15,0.000304633197716275,"Cu",-0.00558851882558651,"Cu=0"
"379",0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000707271840983855,"c00000",7,0.00125667570580801,"Cu",0.000108930517491583,"Cu=0"
"380",0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000261897034917812,"c00000",15,0.000465336836748006,"Cu",-0.00274142634146117,"Cu=0"
"381",0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.00093250560128966,"c00000",7,0.00165686949029454,"Cu",-0.00399166075467195,"Cu=0"
"382",0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.000345299272316977,"c00000",15,0.000613525354198052,"Cu",-0.00925927918975163,"Cu=0"
"383",0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.00142443177567953,"c00000",7,0.00253092050800067,"Cu",-0.000218539280894967,"Cu=0"
"384",0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,FALSE,0.00052745555085898,"c00000",15,0.00093717936760498,"Cu",0.00260003755391243,"Cu=0"
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000104356824629318,"c00000",4,0.000185420482829493,"Cu",-0.00645426168767458,"Cu=0"
"386",0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,3.86424870327623e-05,"c00000",12,6.86597031751217e-05,"Cu",-0.00402802636303753,"Cu=0"
"387",0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000159408347580363,"c00000",4,0.000283235647312888,"Cu",0.00390383931406073,"Cu=0"
"388",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,5.90276201500832e-05,"c00000",12,0.00010487986643309,"Cu",-0.0105426540718265,"Cu=0"
"389",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.00021017262161072,"c00000",4,0.000373433257623783,"Cu",-0.00139637832031288,"Cu=0"
"390",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,7.78252197121014e-05,"c00000",12,0.000138279311071287,"Cu",-0.00635661833467643,"Cu=0"
"391",0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000321045321536022,"c00000",4,0.00057043110252547,"Cu",-0.00483771588815275,"Cu=0"
"392",0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000118880482598542,"c00000",12,0.000211226017663171,"Cu",-0.000798579273611878,"Cu=0"
"393",0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000129834743708217,"c00000",4,0.000230689472892007,"Cu",-0.00145337584270766,"Cu=0"
"394",0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,4.80767541362817e-05,"c00000",12,8.54224435870746e-05,"Cu",-0.00183246362692919,"Cu=0"
"395",0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000198326674144819,"c00000",4,0.00035238546025641,"Cu",-0.0109048054156008,"Cu=0"
"396",0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,7.34387612991718e-05,"c00000",12,0.000130485482160471,"Cu",0.00175218287457728,"Cu=0"
"397",0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000261484656688621,"c00000",4,0.000464604125968078,"Cu",-0.00926510323709397,"Cu=0"
"398",0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,9.68256507540151e-05,"c00000",12,0.00017203914527738,"Cu",-0.00206601472637049,"Cu=0"
"399",0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000399426076717182,"c00000",4,0.00070969748516843,"Cu",0.00289676651902931,"Cu=0"
"400",0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,FALSE,0.000147904241480289,"c00000",12,0.000262795231315427,"Cu",-0.000632182646866393,"Cu=0"
"401",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000363470005680201,"c00000",4,0.000645810987318288,"Cu",-0.0044384985472852,"Cu=0"
"402",0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000134589999563376,"c00000",12,0.000239138578542483,"Cu",-0.00433219762233355,"Cu=0"
"403",0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000555211920315828,"c00000",4,0.000986496692509831,"Cu",-0.0100990727447065,"Cu=0"
"404",0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000205590477742573,"c00000",12,0.000365291736152198,"Cu",-0.00926305565279406,"Cu=0"
"405",0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000732021544752998,"c00000",4,0.00130065080795453,"Cu",0.000426349935165509,"Cu=0"
"406",0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000271061649789537,"c00000",12,0.000481620460943142,"Cu",-0.0028770372031331,"Cu=0"
"407",0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.0011181860434791,"c00000",4,0.0019867852132485,"Cu",-0.00493707856187384,"Cu=0"
"408",0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000414055236337823,"c00000",12,0.00073569047460524,"Cu",-0.00853270590783552,"Cu=0"
"409",0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000452208422407815,"c00000",4,0.00080348079122047,"Cu",-0.00246480491605716,"Cu=0"
"410",0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000167449116634875,"c00000",12,0.000297522430048028,"Cu",0.00117022116500912,"Cu=0"
"411",0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000690762656242231,"c00000",4,0.00122734230076443,"Cu",0.00153373302599112,"Cu=0"
"412",0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.00025578381750663,"c00000",12,0.000454474914415188,"Cu",0.00143078439448796,"Cu=0"
"413",0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000910738995647797,"c00000",4,0.0016181947362283,"Cu",0.00149435395617311,"Cu=0"
"414",0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000337239274523343,"c00000",12,0.000599204405972492,"Cu",-0.0020325768925183,"Cu=0"
"415",0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.00139118259767773,"c00000",4,0.00247184359893721,"Cu",0.00177371031271664,"Cu=0"
"416",0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,FALSE,0.000515143649511384,"c00000",12,0.00091530366660958,"Cu",0.00235909350473185,"Cu=0"
