"","P","Pu","K","Ku","C","Cu","S","Su","br","sem","prior","condition","posterior","node","ces","node3","uvars","uvars_id","s_hat"
"2233",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"P",-0.00212462720120557,"P=0","01110",15,0.033917715068581
"2234",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"Pu",-0.00448609091292001,"Pu=0","01110",15,0.0331261436559377
"2235",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"K",0.234783666394944,"K=0","01110",15,0.362498516637294
"2236",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"Ku",-0.041141581823319,"Ku=1","01110",15,0.0229603289874104
"2237",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"C",0,"C=1","01110",15,0.0346460498710514
"2238",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"Cu",0.229523450767998,"Cu=1","01110",15,0.343923148187181
"2239",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"S",0.0686781126392672,"S=1","01110",15,0.0688523835952026
"2240",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"Su",0.0635792017237707,"Su=1","01110",15,0.0654296641262902
"2241",0,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c00110",6.54573945154665e-18,"br",0,"br=0","01110",15,0.0346460498710514
"2242",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"P",0.00272484313131982,"P=1","01110",15,0.0352787946764421
"2243",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"Pu",-0.00292793140578062,"Pu=0","01110",15,0.0333398814218792
"2244",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"K",0.23562957746866,"K=0","01110",15,0.362248126530305
"2245",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"Ku",-0.0417639683577019,"Ku=1","01110",15,0.0226100376428536
"2246",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"C",0,"C=1","01110",15,0.0343304815596331
"2247",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"Cu",0.230530011924372,"Cu=1","01110",15,0.344238163641199
"2248",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"S",0.0636358227798375,"S=1","01110",15,0.0648704278395106
"2249",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"Su",0.0694495538663385,"Su=1","01110",15,0.0687536051285443
"2250",1,0,0,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c10110",6.54573945154665e-18,"br",0,"br=0","01110",15,0.0343304815596331
"2251",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"P",0.00170132918088392,"P=0","11110",31,0.0363764041588028
"2252",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"Pu",-0.00275263559767625,"Pu=1","11110",31,0.0347917635533112
"2253",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"K",0.230269686610486,"K=0","11110",31,0.357667542015379
"2254",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"Ku",-0.0402267252590398,"Ku=1","11110",31,0.0239182025649019
"2255",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"C",0,"C=1","11110",31,0.0357627566635698
"2256",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"Cu",0.225165062540799,"Cu=1","11110",31,0.339868120216892
"2257",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"S",0.0677568630854281,"S=1","11110",31,0.0704198839739206
"2258",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"Su",0.0604113114385461,"Su=1","11110",31,0.0654325701896532
"2259",0,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c00110",9.94612149163138e-11,"br",0,"br=0","11110",31,0.0357627566635698
"2260",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"P",0.00422939670384654,"P=1","11110",31,0.035415493662146
"2261",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"Pu",0.00283417345396492,"Pu=1","11110",31,0.0349247995596595
"2262",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"K",0.236442888421947,"K=0","11110",31,0.361146724797665
"2263",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"Ku",-0.0416472919240624,"Ku=1","11110",31,0.0223848079484538
"2264",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"C",0,"C=1","11110",31,0.0339488653222732
"2265",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"Cu",0.232148799763181,"Cu=1","11110",31,0.345967011855253
"2266",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"S",0.0708851018376675,"S=1","11110",31,0.0689724017396619
"2267",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"Su",0.0622888178249212,"Su=1","11110",31,0.0632910297926149
"2268",1,1,0,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c10110",9.94612149163138e-11,"br",0,"br=0","11110",31,0.0339488653222732
"2269",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"P",-0.00158194880615769,"P=0","01110",15,0.00377242020092952
"2270",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"Pu",-0.00401744899458123,"Pu=0","01110",15,0.00368165270770116
"2271",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"K",-0.0993466243507028,"K=1","01110",15,0.00141916689127674
"2272",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"Ku",-0.0997970235964131,"Ku=1","01110",15,0.00141278934728928
"2273",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"C",0,"C=1","01110",15,0.00383257249203512
"2274",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"Cu",0.550628144306952,"Cu=1","01110",15,0.943708843175583
"2275",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"S",0.170556826094535,"S=1","01110",15,0.0210964442559954
"2276",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"Su",0.150390124328754,"Su=1","01110",15,0.0172435384371547
"2277",0,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c01110",1.11099853497826e-17,"br",0,"br=0","01110",15,0.00383257249203512
"2278",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"P",-0.00402360489676288,"P=1","01110",15,0.00353675497499007
"2279",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"Pu",0.0029317229897697,"Pu=0","01110",15,0.00379150452219389
"2280",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"K",-0.0993823859949836,"K=1","01110",15,0.00136290959427493
"2281",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"Ku",-0.100376052211631,"Ku=1","01110",15,0.0013494338847391
"2282",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"C",0,"C=1","01110",15,0.0036819617043376
"2283",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"Cu",0.554786387795102,"Cu=1","01110",15,0.945117784992415
"2284",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"S",0.171423240043385,"S=1","01110",15,0.0204437677882921
"2285",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"Su",0.153176101722485,"Su=1","01110",15,0.0170339208344195
"2286",1,0,1,1,1,1,1,1,0,FALSE,4.09105805539199e-19,"c11110",1.11099853497826e-17,"br",0,"br=0","01110",15,0.0036819617043376
"2287",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"P",-0.0021897351819801,"P=0","11110",31,0.00350019774788974
"2288",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"Pu",0.00156007171715217,"Pu=1","11110",31,0.00363394027684093
"2289",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"K",-0.101376574706765,"K=1","11110",31,0.00129816414606927
"2290",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"Ku",-0.101621904928167,"Ku=1","11110",31,0.00129498326052772
"2291",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"C",0,"C=1","11110",31,0.00357768813017277
"2292",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"Cu",0.557915793930122,"Cu=1","11110",31,0.947545310970042
"2293",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"S",0.168900298658999,"S=1","11110",31,0.0193698901198664
"2294",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"Su",0.151209862970174,"Su=1","11110",31,0.0162292545130317
"2295",0,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c01110",1.68814027623835e-10,"br",-0.00076084288064094,"br=0","11110",31,0.00355057083555969
"2296",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"P",-0.00102887026404461,"P=1","11110",31,0.00343139756601771
"2297",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"Pu",-0.00322742641252772,"Pu=1","11110",31,0.003356779628099
"2298",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"K",-0.100938902058482,"K=1","11110",31,0.0012634768352667
"2299",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"Ku",-0.101422187219591,"Ku=1","11110",31,0.00125738537063639
"2300",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"C",0,"C=1","11110",31,0.00346688443911295
"2301",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"Cu",0.561133255833962,"Cu=1","11110",31,0.948222228299354
"2302",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"S",0.17436953247027,"S=1","11110",31,0.0198251564528336
"2303",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"Su",0.151102883060506,"Su=1","11110",31,0.0157098069695663
"2304",1,1,1,1,1,1,1,1,0,FALSE,6.21628171262325e-12,"c11110",1.68814027623835e-10,"br",0,"br=0","11110",31,0.00346688443911295
"2305",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"P",0.00108631416384563,"P=0","00001",2,0.00010535255058874
"2306",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"Pu",0.000189003747419528,"Pu=0","00001",2,0.000104411439835325
"2307",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"K",-0.0316188837347005,"K=0","00001",2,7.59640628783864e-05
"2308",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"Ku",-0.0352687726441438,"Ku=0","00001",2,7.32414474337321e-05
"2309",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"C",0.0990278750675316,"C=0","00001",2,0.000280543266155951
"2310",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"Cu",0.158405803558575,"Cu=0","00001",2,0.000508013105017197
"2311",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"S",0,"S=0","00001",2,0.000104214284675312
"2312",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"Su",-0.00124464650983928,"Su=0","00001",2,0.000102925223983938
"2313",0,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c00001",2.91534261371429e-08,"br",0.916770576525712,"br=1","00001",2,0.998645334619432
"2314",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"P",0.00177332518951176,"P=1","00001",2,0.000107992929585899
"2315",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"Pu",-0.00344743650578341,"Pu=0","00001",2,0.000102499522622996
"2316",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"K",-0.034531262888954,"K=0","00001",2,7.51149703209349e-05
"2317",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"Ku",-0.0341600723293284,"Ku=0","00001",2,7.53943081166634e-05
"2318",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"C",0.100219865318752,"C=0","00001",2,0.000289030193801337
"2319",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"Cu",0.155564845422241,"Cu=0","00001",2,0.000502693660898814
"2320",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"S",0,"S=0","00001",2,0.000106094744007159
"2321",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"Su",-0.002499428286281,"Su=0","00001",2,0.000103475847028213
"2322",1,0,0,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c10001",2.91534261371429e-08,"br",0.914981482673003,"br=1","00001",2,0.998637703823618
"2323",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"P",0.00579430433252834,"P=0","10001",18,0.000107888532974641
"2324",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"Pu",0.000172063082119605,"Pu=1","10001",18,0.000101990143835266
"2325",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"K",-0.0333498811026879,"K=0","10001",18,7.29414261602178e-05
"2326",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"Ku",-0.0286871392885442,"Ku=0","10001",18,7.64230349906927e-05
"2327",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"C",0.0976222251761305,"C=0","10001",18,0.000270258200582352
"2328",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"Cu",0.151760699553642,"Cu=0","10001",18,0.000464407567199982
"2329",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"S",0,"S=0","10001",18,0.000101814807338273
"2330",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"Su",-0.00563923748060752,"Su=0","10001",18,9.62321184838287e-05
"2331",0,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c00001",0.442980537804344,"br",0.919106221811009,"br=1","10001",18,0.998708044168435
"2332",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"P",-0.0033381327830799,"P=1","10001",18,9.99236825860344e-05
"2333",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"Pu",-0.00244453482673216,"Pu=1","10001",18,0.000100820600021106
"2334",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"K",-0.0298389537776246,"K=0","10001",18,7.66614144348904e-05
"2335",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"Ku",-0.0304075125313111,"Ku=0","10001",18,7.62267859822901e-05
"2336",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"C",0.09716406677454,"C=0","10001",18,0.000272988239651927
"2337",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"Cu",0.159250143951045,"Cu=0","10001",18,0.000507902493803682
"2338",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"S",0,"S=0","10001",18,0.000103315565609644
"2339",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"Su",-0.000269251120413667,"Su=0","10001",18,0.000103037761454909
"2340",1,1,0,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c10001",0.442980537804344,"br",0.917638073332776,"br=1","10001",18,0.998659123456456
"2341",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"P",0.00453169348421305,"P=0","00001",2,0.000234830221108189
"2342",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"Pu",-0.00137880868808702,"Pu=0","00001",2,0.000221352790969095
"2343",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"K",0.0318332662776991,"K=1","00001",2,0.000308548337796293
"2344",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"Ku",-0.19029812363508,"Ku=0","00001",2,3.3467158626597e-05
"2345",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"C",0.109953696113801,"C=0","00001",2,0.000673900730518801
"2346",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"Cu",0.173088118919272,"Cu=0","00001",2,0.00126702516756011
"2347",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"S",0,"S=0","00001",2,0.000224425960358696
"2348",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"Su",-2.35924627643062e-05,"Su=0","00001",2,0.000224373018992897
"2349",0,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c01001",5.04790427386954e-13,"br",0.839877168749504,"br=1","00001",2,0.996812076614069
"2350",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"P",0.00878688218773653,"P=1","00001",2,0.000251287708418475
"2351",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"Pu",-0.00238227498935262,"Pu=0","00001",2,0.000224731635584316
"2352",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"K",0.0343689017873407,"K=1","00001",2,0.000324543223429781
"2353",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"Ku",-0.190138796123024,"Ku=0","00001",2,3.43754191120146e-05
"2354",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"C",0.111126733124247,"C=0","00001",2,0.000699242104569882
"2355",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"Cu",0.174801146407249,"Cu=0","00001",2,0.00132178869935662
"2356",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"S",0,"S=0","00001",2,0.000230149640788816
"2357",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"Su",0.00485752921997407,"Su=0","00001",2,0.000241605203064535
"2358",1,0,1,0,0,0,0,0,1,TRUE,1.51807246391967e-14,"c11001",5.04790427386954e-13,"br",0.83734475756513,"br=1","00001",2,0.996672276365676
"2359",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"P",-0.00314123629057451,"P=0","10001",18,0.00021966234299064
"2360",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"Pu",2.00236358489573e-05,"Pu=1","10001",18,0.000226717366904431
"2361",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"K",0.0344016678022914,"K=1","10001",18,0.000319743976994716
"2362",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"Ku",-0.19313066207139,"Ku=0","10001",18,3.28580676367174e-05
"2363",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"C",0.105621940050524,"C=0","10001",18,0.000651790587914824
"2364",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"Cu",0.173841683518409,"Cu=0","10001",18,0.00128938515645923
"2365",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"S",0,"S=0","10001",18,0.000226671974389243
"2366",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"Su",0.00413653361968989,"Su=0","10001",18,0.000236244966859361
"2367",0,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c01001",7.67019059613938e-06,"br",0.838879841704961,"br=1","10001",18,0.996796925559851
"2368",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"P",-0.00101911799457976,"P=1","10001",18,0.000218988683495996
"2369",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"Pu",0.00403529991529844,"Pu=1","10001",18,0.000230341786479082
"2370",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"K",0.0354088595454584,"K=1","10001",18,0.000315229148636761
"2371",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"Ku",-0.193694388495017,"Ku=0","10001",18,3.18891985799537e-05
"2372",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"C",0.108519403081647,"C=0","10001",18,0.000654849387017448
"2373",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"Cu",0.171139836061883,"Cu=0","10001",18,0.00122489400843848
"2374",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"S",0,"S=0","10001",18,0.000221231847404539
"2375",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"Su",-0.00351083701698054,"Su=0","10001",18,0.000213599521031814
"2376",1,1,1,0,0,0,0,0,1,TRUE,2.30668105124129e-07,"c11001",7.67019059613938e-06,"br",0.84131834501963,"br=1","10001",18,0.996888976418916
"2377",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"P",0.00168926429476485,"P=0","01001",10,0.000231062194523041
"2378",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"Pu",-0.00301803409789958,"Pu=0","01001",10,0.000220437438877028
"2379",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"K",-0.192643127738017,"K=0","01001",10,3.30943639448314e-05
"2380",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"Ku",0.0299280612666053,"Ku=1","01001",10,0.000306456213161831
"2381",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"C",0.109297174481345,"C=0","01001",10,0.000677741547242559
"2382",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"Cu",0.164495099226875,"Cu=0","01001",10,0.00117702490170334
"2383",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"S",0,"S=0","01001",10,0.000227191726628093
"2384",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"Su",0.00192438278228781,"Su=0","01001",10,0.000231606103624904
"2385",0,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c00001",2.70371557476991e-08,"br",0.838660684246603,"br=1","01001",10,0.996895385510294
"2386",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"P",-0.00177576873823765,"P=1","01001",10,0.000216524251925087
"2387",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"Pu",-0.00200526975535704,"Pu=0","01001",10,0.000216027896353013
"2388",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"K",-0.19187360413983,"K=0","01001",10,3.23535646596469e-05
"2389",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"Ku",0.0345903751855915,"Ku=1","01001",10,0.000311488991880921
"2390",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"C",0.107442691375056,"C=0","01001",10,0.000645410894969173
"2391",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"Cu",0.167813769392324,"Cu=0","01001",10,0.00118038736687856
"2392",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"S",0,"S=0","01001",10,0.000220403563765085
"2393",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"Su",-0.000257719897466642,"Su=0","01001",10,0.000219836271253371
"2394",1,0,0,1,0,0,0,0,1,TRUE,1.40787437641839e-14,"c10001",2.70371557476991e-08,"br",0.841700324087403,"br=1","01001",10,0.996957567198315
"2395",0,1,0,1,0,0,0,0,1,TRUE,2.13923723919432e-07,"c00001",0.41082422825619,"P",-0.00165506844010164,"P=0","11001",26,0.000222437827456525
