"","P","Pu","K","Ku","C","Cu","S","Su","br","sem","prior","condition","posterior","Pces","Puces","Kces","Kuces","Cces","Cuces","Sces","Suces","brces","Pcfs","Pucfs","Kcfs","Kucfs","Ccfs","Cucfs","Scfs","Sucfs","brcfs","E_count"
"434",1,0,0,0,1,1,0,1,1,TRUE,0.00198972647188465,"c10101",0.0558655038654892,0.0227840250673191,-0.118138096540001,-0.0217879452538072,-0.0191727658145605,0.000527027694028453,0.00264344669782082,-0.144427855664346,0.0549271638621056,0.792085334362815,14980,14845,15108,15121,24755,30106,29990,27773,15752,89501
"435",0,1,0,0,1,1,0,1,1,TRUE,0.000422296965161857,"c00101",0.0141186279141513,-0.118036275717253,0.0218687546956627,-0.0217187622297259,-0.0227779791235478,-0.0020950575691256,-0.00234103868704199,-0.14047195618946,0.0675478578221813,0.792028405680955,15012,15045,14966,14869,24841,29972,29845,27554,15655,89571
"436",1,1,0,0,1,1,0,1,1,TRUE,0.000422296965161857,"c10101",0.0118568220672503,0.206161655184663,0.203666083074209,-0.0132458695288676,-0.00603301744054716,0.0012493345770893,0.000683965473022071,-0.0789605980419722,0.0376829955840239,0.429781169129934,14970,15027,14924,14988,24573,30018,29894,27665,15619,96694
"437",0,0,1,0,1,1,0,1,1,TRUE,0.00198972647188465,"c01101",0.066513126398444,-0.0231177417589452,-0.0195886202648192,0.0178607979128164,-0.12155255984938,0.000378561286672175,-0.000185149081246854,-0.141813752956676,0.0586830648048158,0.795701673648431,14995,14817,14909,15088,24709,29816,29955,27425,15477,89611
"438",1,0,1,0,1,1,0,1,1,TRUE,0.00198972647188465,"c11101",0.0558601082807994,0.025263249601482,-0.113221988681728,0.0209859909725789,-0.110073625778293,-0.00144372271429518,0.00395129886144767,-0.135568255091765,0.0560015301653456,0.74639667487982,14962,15094,15057,14694,24663,29963,29967,27537,15667,90621
"439",0,1,1,0,1,1,0,1,1,TRUE,0.000422296965161857,"c01101",0.0141166596607045,-0.113100998790337,0.0214428277451557,0.0265714159971911,-0.108532925453278,0.00360079209527672,0.00199574887573909,-0.137622270904834,0.0582164363217493,0.749708607168342,15037,14882,15117,14900,24998,30075,29903,27514,15538,90629
"440",1,1,1,0,1,1,0,1,1,TRUE,0.000422296965161857,"c11101",0.0118556769153554,0.190843463770303,0.192920327331386,0.0123565111510932,-0.0571864656826357,-0.00361345478130174,0.000327526145105307,-0.0716012226774847,0.0326640622679594,0.403038755000096,14922,15061,14637,14929,24522,29849,30072,27635,15684,97067
"441",0,0,0,1,1,1,0,1,1,TRUE,2.54652210421876e-07,"c00101",8.51377135775676e-06,-0.0218044824139339,-0.0148404339263263,-0.120844375767563,0.0215853189164577,-0.000864718346997842,-0.000279118169229933,-0.144960993587764,0.0575402479397391,0.796931143473545,15004,15000,15200,15084,24777,29823,29782,27394,15665,89448
"442",1,0,0,1,1,1,0,1,1,TRUE,2.54652210421876e-07,"c10101",7.14986418821864e-06,0.0191566355880488,-0.11230485786571,-0.11094653988524,0.0177566833599314,0.000195940366246961,0.00250101380753113,-0.136006559952417,0.0556577845275412,0.747300616306344,14868,14839,15016,14863,25019,29882,30191,27524,15604,90641
"443",0,1,0,1,1,1,0,1,1,TRUE,5.40470547849007e-08,"c00101",1.80695178823105e-06,-0.113532338086001,0.0127209531638758,-0.11241869976639,0.0194836130352776,0.00515702662602348,-0.000193561574340528,-0.131466410249901,0.0563362057380425,0.741769887900005,15096,14887,15054,15043,24698,30346,30161,27529,15617,90758
"444",1,1,0,1,1,1,0,1,1,TRUE,5.40470547849007e-08,"c10101",1.5174778999368e-06,0.183964348941292,0.193024347441264,-0.0571064412739936,0.00825739240006288,-0.00085094461848943,-0.00473240299753771,-0.0708114486845407,0.02735189184348,0.402166850236195,15176,15135,15149,14960,24798,29956,29882,27437,15550,97108
"445",0,0,1,1,1,1,0,1,1,TRUE,2.54652210421876e-07,"c01101",8.51258446764804e-06,-0.00954697707160546,-0.011561606285925,0.197157187164021,0.20588464788091,-0.000292158174652774,-0.000708422630890498,-0.0791813791778943,0.0304431974366403,0.429349182740703,15161,15192,14913,15045,24813,30109,29897,27531,15761,96666
"446",1,0,1,1,1,1,0,1,1,TRUE,2.54652210421876e-07,"c11101",7.14917364226311e-06,0.00785596764046556,-0.061587048209632,0.1959777100371,0.189896022144886,0.000535933232713045,-0.00185985818637542,-0.0749901661700196,0.0250441924761938,0.406069351832373,14877,15007,15068,15005,24835,30152,30009,27663,15794,97000
"447",0,1,1,1,1,1,0,1,1,TRUE,5.40470547849007e-08,"c01101",1.8066998842141e-06,-0.0591493429711427,0.0138613431091565,0.192615827332654,0.194563141363359,0.00277412792397656,-0.003878091225852,-0.0757259671509046,0.0293313411562747,0.409603958563604,14878,15171,15016,14987,24553,30032,29930,27369,15402,97036
"448",1,1,1,1,1,1,0,1,1,TRUE,5.40470547849007e-08,"c11101",1.51733133935903e-06,0.0980969613321519,0.117866173408087,0.105260302123573,0.107754036727321,0.00216368722312589,0.00179104682859196,-0.0409761736140022,0.0132498366736698,0.227794632611434,14932,15157,14944,14963,24731,30004,30148,27930,15600,99050
"449",0,0,0,0,0,0,1,1,1,TRUE,7.42748794846126e-12,"c00011",2.28264168346627e-10,-0.00942695967930444,-0.0128043903865195,-0.0109522092978661,-0.0128494238693088,0.000991881719821566,-0.00131371504507331,0,0.337361767014882,0.481384483461066,14864,14965,14859,14896,5213,4,0,27488,15696,95864
"450",1,0,0,0,0,0,1,1,1,TRUE,7.42748794846126e-12,"c10011",1.96574625425543e-10,0.00977699503844494,-0.0683099504731607,-0.0117063997884311,-0.0163069322291691,0.00283630350902505,-0.00136117210456229,0,0.31192437225088,0.448029491342144,14980,15077,15138,15126,5214,5,0,27580,15583,96427
"451",0,1,0,0,0,0,1,1,1,TRUE,1.57640040665514e-12,"c00011",4.84464909675104e-11,-0.0683834572209701,0.00946019502926679,-0.00586682629754994,-0.013097563708744,0.00123528860751958,-0.00122521615952262,0,0.313158058725549,0.45334922073688,14973,15010,15187,14934,5249,4,0,27676,15440,96383
"452",1,1,0,0,0,0,1,1,1,TRUE,1.57640040665514e-12,"c10011",4.17207434881271e-11,0.125960982398872,0.11187140189417,-0.00538410576498117,-0.00622990866194935,-0.0028177443950789,-0.000594151532779838,0,0.175452015989031,0.253101255540014,14893,14756,15105,14763,5221,3,0,27654,15518,98837
"453",0,0,1,0,0,0,1,1,1,TRUE,7.42748794846126e-12,"c01011",2.28237275476836e-10,-0.0109217518890962,-0.00773177861353538,0.00867316087107517,-0.0683655471599883,-0.00343073211776681,-0.00107588842101917,0,0.318129517611209,0.456592493447645,15299,14859,15082,15018,5290,3,0,27601,15617,96285
"454",1,0,1,0,0,0,1,1,1,TRUE,7.42748794846126e-12,"c11011",1.96558172495619e-10,0.00591775449458707,-0.0643986347540815,0.0101942831414869,-0.065813188641574,-0.00164936218984141,-0.00101120340708649,0,0.29901776529105,0.427391062331311,15114,15190,15104,15007,5050,3,0,27599,15725,96704
"455",0,1,1,0,0,0,1,1,1,TRUE,1.57640040665514e-12,"c01011",4.84407832597135e-11,-0.0654448386698248,0.00942879103163241,0.0104569515455497,-0.0643084628354775,0.000810893644768793,-0.00116379092061115,0,0.298614075047334,0.427968913086631,15078,14995,14835,15067,5215,4,0,27521,15602,96725
"456",1,1,1,0,0,0,1,1,1,TRUE,1.57640040665514e-12,"c11011",4.1717251539624e-11,0.109981518743659,0.114893592812276,0.0037475387159987,-0.0344012939378949,-0.000638440981409091,0,0,0.166192738776719,0.238056160271562,15029,15039,14804,14984,5250,0,0,27504,15605,98963
"457",0,0,0,1,0,0,1,1,1,TRUE,9.50596099857869e-16,"c00011",2.92140532133151e-14,-0.00725612680675284,-0.00939103181677815,-0.0671712059593299,0.0187427449047183,0.000194911275443754,-0.00122627012237216,0,0.314204362826413,0.451854520754209,14999,15093,14989,14962,5277,4,0,27577,15549,96377
"458",1,0,0,1,0,0,1,1,1,TRUE,9.50596099857869e-16,"c10011",2.51583137606107e-14,0.0123147350700557,-0.0632718610164299,-0.066620459298811,0.00804660531068212,0.00155166570257902,-0.00116983917437903,0,0.299250695195019,0.42687502305913,15118,15039,15058,15012,5165,4,0,27643,15807,96692
"459",0,1,0,1,0,0,1,1,1,TRUE,2.01753283045202e-16,"c00011",6.20035275520784e-15,-0.0659521375362189,0.00958340850286234,-0.0647564388684169,0.013292356984599,0.000120712216914667,-0.00142850792532854,0,0.298786453013401,0.42932134400081,14843,14989,14909,15000,5215,6,0,27586,15577,96711
"460",1,1,0,1,0,0,1,1,1,TRUE,2.01753283045202e-16,"c10011",5.33956787519264e-15,0.114688984731237,0.115638405272436,-0.0378304509917028,0.0101999620802812,-0.00106819722056702,-0.000572317420999666,0,0.168159482191287,0.241501634594173,15032,15143,15089,15030,5133,3,0,27855,15768,98920
"461",0,0,1,1,0,0,1,1,1,TRUE,9.50596099857869e-16,"c01011",2.92106113690045e-14,-0.00585909472590587,-0.00892461121115008,0.115564899536147,0.125863772516492,-0.000488979642131732,-0.000603387158732255,0,0.178420052771903,0.254334569917361,15081,14985,15042,14882,5186,3,0,27600,15797,98801
"462",1,0,1,1,0,0,1,1,1,TRUE,9.50596099857869e-16,"c11011",2.51562080566195e-14,0.00203293555305169,-0.0376263051944718,0.106664682710134,0.113445129440999,-0.0015831379320409,-0.00045241290265912,0,0.163925973268467,0.234084753357168,14882,15091,14935,15161,5286,2,0,27580,15737,98987
"463",0,1,1,1,0,0,1,1,1,TRUE,2.01753283045202e-16,"c01011",6.1996222626364e-15,-0.036702916813312,0.00949742815244069,0.109017425107099,0.112662757749772,0.00264465525581564,-0.000326066762340125,0,0.166189911550225,0.237887055215947,14987,14878,15002,15081,5318,1,0,27795,15816,98948
"464",1,1,1,1,0,0,1,1,1,TRUE,2.01753283045202e-16,"c11011",5.33912096330924e-15,0.0691621474793911,0.0530520622289813,0.0551895239711035,0.0666648520850439,-0.00611608914928972,0.0559882615813767,0,0.0917081314628826,0.131350478960376,14752,14942,15056,14895,5244,1,0,27500,15605,99682
"465",0,0,0,0,1,0,1,1,1,TRUE,7.42748794846126e-12,"c00111",2.28264168346627e-10,-0.0155679693875786,-0.00935408440261085,-0.0136739733824931,-0.00373232780558003,-0.00265367534041743,-0.00217615239676517,0,0.337826034773307,0.480438552681624,15066,14807,15209,14962,24612,11,0,27388,15718,95873
"466",1,0,0,0,1,0,1,1,1,TRUE,7.42748794846126e-12,"c10111",1.96574625425543e-10,0.0133294607722078,-0.066347829540957,-0.0119949733901519,-0.0137112972446769,0.00495073310871465,-0.00107151954553585,0,0.317441281500948,0.452559653991911,14909,15222,14821,14981,24789,3,0,27525,15744,96314
"467",0,1,0,0,1,0,1,1,1,TRUE,1.57640040665514e-12,"c00111",4.84464909675104e-11,-0.0670201061727208,0.00980208191761782,-0.0110091227993333,-0.0056821638989826,0.000220279753052724,-0.00175818995751938,0,0.316624209954567,0.454037995823937,14915,14917,15125,15094,24656,8,0,27819,15784,96280
"468",1,1,0,0,1,0,1,1,1,TRUE,1.57640040665514e-12,"c10111",4.17207434881271e-11,0.126008575817199,0.110746574162655,-0.00714508225048715,-0.00359903002768208,0.00580640335039125,-0.000590262721191755,0,0.175086730103557,0.250357045412498,14777,15154,14998,14864,24596,3,0,27475,15632,98852
"469",0,0,1,0,1,0,1,1,1,TRUE,7.42748794846126e-12,"c01111",2.28237275476836e-10,-0.00356997078363491,-0.0128703332953345,0.0114271735343293,-0.0687667323509291,0.000924952345028626,-0.00106045413780351,0,0.313573599455804,0.452275288305949,15080,15024,14736,15054,24566,3,0,27600,15487,96387
"470",1,0,1,0,1,0,1,1,1,TRUE,7.42748794846126e-12,"c11111",1.96558172495619e-10,0.0103351441948129,-0.0650334621972967,0.0101518565174709,-0.0631802780168112,-0.00243060288866554,-0.000581151563170992,0,0.297149116039394,0.428584248207925,14894,14942,15160,15000,24752,1,0,27667,15531,96733
"471",0,1,1,0,1,0,1,1,1,TRUE,1.57640040665514e-12,"c01111",4.84407832597135e-11,-0.0636425612779764,0.00706095654874848,0.0134634613651975,-0.0616562983274234,0.00287041847994659,-0.0018302716201565,0,0.295732461832253,0.423258587406228,15013,15006,15107,15125,24778,10,0,27693,15752,96759
"472",1,1,1,0,1,0,1,1,1,TRUE,1.57640040665514e-12,"c11111",4.1717251539624e-11,0.118378640854523,0.114022188030922,0.0076263691598699,-0.0371000503422445,0.0027848607085446,-0.000746094037220225,0,0.170521362659034,0.245885172005167,15120,14868,14952,14873,24836,5,0,27686,15550,98899
"473",0,0,0,1,1,0,1,1,1,TRUE,9.50596099857869e-16,"c00111",2.92140532133151e-14,-0.0136555352339893,-0.0088025160082054,-0.0665693253618551,0.014226135535414,-0.00343335550949147,-0.00106925381436558,0,0.317805404796265,0.451551656135044,14972,15013,15014,15021,24758,3,0,27395,15747,96329
"474",1,0,0,1,1,0,1,1,1,TRUE,9.50596099857869e-16,"c10111",2.51583137606107e-14,0.00856392603321557,-0.0643639261464724,-0.0647779483083527,0.0138552600958735,0.00186767711795258,-0.000823175966697564,0,0.297203067837545,0.428201557558497,15117,15075,14965,15238,24950,2,0,27723,15596,96723
"475",0,1,0,1,1,0,1,1,1,TRUE,2.01753283045202e-16,"c00111",6.20035275520784e-15,-0.0643198945827442,0.0130426189246806,-0.0638071559107689,0.0106886339995134,0.00201840702552466,-0.00102335440759569,0,0.301765045069429,0.433557757860318,14851,15027,14972,14948,24734,3,0,27711,15662,96627
"476",1,1,0,1,1,0,1,1,1,TRUE,2.01753283045202e-16,"c10111",5.33956787519264e-15,0.111910118647783,0.109208713997481,-0.034667962672995,0.010057316909251,-0.00490900692439507,-0.000722438392730167,0,0.165081832987549,0.23814354729254,15141,14989,15031,14977,24825,5,0,27694,15544,98967
"477",0,0,1,1,1,0,1,1,1,TRUE,9.50596099857869e-16,"c01111",2.92106113690045e-14,-0.00293876525398643,-0.0084910014779752,0.115942461899534,0.118640310141566,0.00177608259926707,-0.000697028976076255,0,0.177509009051225,0.255383314507462,15122,14911,15050,14989,24804,4,0,27822,15699,98800
"478",1,0,1,1,1,0,1,1,1,TRUE,9.50596099857869e-16,"c11111",2.51562080566195e-14,0.00821760122890965,-0.0371761265411462,0.113324648566477,0.10236113493822,0.00395770423522417,0,0,0.162499179765168,0.233243637522015,15042,14988,15186,15032,24559,0,0,27466,15526,99010
"479",0,1,1,1,1,0,1,1,1,TRUE,2.01753283045202e-16,"c01111",6.1996222626364e-15,-0.0384248705843611,0.00620977235148372,0.111944795644103,0.10698998182755,0.00274788552236844,-0.000559592776561364,0,0.165482587094511,0.235724122769445,15119,15149,15182,14894,24592,3,0,27597,15814,98967
"480",1,1,1,1,1,0,1,1,1,TRUE,2.01753283045202e-16,"c11111",5.33912096330924e-15,0.0671131871383948,0.0590450736119464,0.0696180070843655,0.0568219866224947,0.00548441677698075,-0.000258892255958677,0,0.0941384858945758,0.133803144406181,14949,14889,14928,15128,24659,2,0,27439,15767,99666
"481",0,0,0,0,0,1,1,1,1,TRUE,0.00198972647188465,"c00011",0.0611489727743161,-0.0129133808494738,-0.0118206832103274,-0.00932852909490318,-0.0158381541538595,0.00339183877367291,0.00430293799303244,0,0.331953437347192,0.478383391840698,14847,14830,14715,15074,5278,29904,0,27629,15528,95963
"482",1,0,0,0,0,1,1,1,1,TRUE,0.00198972647188465,"c10011",0.0526597604229088,0.0120273281975053,-0.0698726961522261,-0.0124064826710573,-0.00979515701453652,0.00226939337428178,4.96229725289049e-05,0,0.31752085698758,0.458115890571877,14900,14841,15132,15279,5247,29911,0,27834,15632,96257
"483",0,1,0,0,0,1,1,1,1,TRUE,0.000422296965161857,"c00011",0.012978178654325,-0.0695840438194254,0.00999608304263514,-0.0139568188214919,-0.0104975576788976,0.00397939573272235,0.00663599895282687,0,0.318836142901592,0.454562278064099,14743,15051,15185,15028,5157,30101,0,27696,15857,96252
"484",1,1,0,0,0,1,1,1,1,TRUE,0.000422296965161857,"c10011",0.0111764392377416,0.125124935762884,0.117933898447958,-0.011816065744958,-0.00749952652809741,0.000420259950352547,-0.00143363043331552,0,0.179512472584742,0.257499424242,15046,14935,15017,14935,5158,29993,0,27724,15713,98779
"485",0,0,1,0,0,1,1,1,1,TRUE,0.00198972647188465,"c01011",0.0611417685276987,-0.0173915466299581,-0.0126960904493432,0.0150240149162914,-0.0674897816449351,-0.00505563297211327,0.00127340573715879,0,0.317121341855724,0.454127940412744,14922,15110,15034,14932,5331,30076,0,27554,15645,96316
"486",1,0,1,0,0,1,1,1,1,TRUE,0.00198972647188465,"c11011",0.0526553528990679,0.0156483564098505,-0.0642270796204085,0.00880743465902161,-0.0651871402266635,-0.00293172291923324,0.00143003638525461,0,0.302561403563021,0.4298633921155,14968,14975,15196,14938,5309,29807,0,27581,15873,96631
"487",0,1,1,0,0,1,1,1,1,TRUE,0.000422296965161857,"c01011",0.0129766496343688,-0.0623681827163817,0.016290998867619,0.0124319907548062,-0.0621121087385148,0.00346976709924083,0.00422561152313687,0,0.301059290037441,0.4306636268335,14717,15013,15034,15047,5281,29912,0,27564,15680,96666
"488",1,1,1,0,0,1,1,1,1,TRUE,0.000422296965161857,"c11011",0.0111755037905995,0.110150750956645,0.115648632161817,0.00851688977988332,-0.0335383812958558,0.00326490484024919,-0.00411727031964339,0,0.166231802661236,0.240083263327283,15092,15001,15058,14889,5236,29831,0,27611,15459,98957
"489",0,0,0,1,0,1,1,1,1,TRUE,2.54652210421876e-07,"c00011",7.82606117073837e-06,-0.00795154726006605,-0.010118779283794,-0.0688141203553021,0.0136637276295256,-0.000563091781020266,-0.00310185634773494,0,0.315916529646526,0.456851714645512,15045,15148,15142,14697,5236,30052,0,27757,15521,96307
"490",1,0,0,1,0,1,1,1,1,TRUE,2.54652210421876e-07,"c10011",6.73958183773793e-06,0.00700805432295462,-0.0656344290170431,-0.0620791761156694,0.0159086027876565,0.0034350965394338,0.00729564652519446,0,0.302244280770898,0.436196079581704,14990,14905,14989,15075,5387,30044,0,28008,15739,96568
"491",0,1,0,1,0,1,1,1,1,TRUE,5.40470547849007e-08,"c00011",1.66099307029045e-06,-0.0646427752603816,0.0119379761698061,-0.0597128340075306,0.0190798769636908,0.00228939813030429,-0.00798212423732486,0,0.295357210814613,0.425675605923246,14979,15085,14839,14969,5280,30059,0,27603,15509,96781
"492",1,1,0,1,0,1,1,1,1,TRUE,5.40470547849007e-08,"c10011",1.43040010612157e-06,0.106249298800494,0.114930535997451,-0.0333306799882344,0.0018488171664492,-0.00563066305853418,0.00141883730859923,0,0.163610938224599,0.235869670154847,14959,14963,15114,15035,5325,30139,0,27537,15458,98993
"493",0,0,1,1,0,1,1,1,1,TRUE,2.54652210421876e-07,"c01011",7.8251391458513e-06,-0.00473879647950763,-0.00566094833319915,0.116729293222036,0.123342917707514,0.000155036402102543,0.00494460219566497,0,0.176732121348335,0.254349730491742,15087,14961,15077,15091,5267,30226,0,27811,15683,98811
"494",1,0,1,1,0,1,1,1,1,TRUE,2.54652210421876e-07,"c11011",6.73901774729413e-06,0.000432239779206719,-0.0360778845854263,0.100271758000574,0.121683058126394,0.00176514300243773,-0.000883624350647191,0,0.16549309942655,0.237230794839243,14840,15032,15035,14794,5225,30087,0,27614,15658,98966
"495",0,1,1,1,0,1,1,1,1,TRUE,5.40470547849007e-08,"c01011",1.66079738092454e-06,-0.0322926279963117,0.00832318981115735,0.113916872274568,0.109515777656831,-0.0014763357197531,0.000165342212999767,0,0.165591178837217,0.238004844393703,14874,14984,14792,14875,5185,29498,0,27473,15495,98972
"496",1,1,1,1,0,1,1,1,1,TRUE,5.40470547849007e-08,"c11011",1.43028038429756e-06,0.0659202259436883,0.065855884159955,0.0683928068313761,0.0670766493262191,-5.48454761217457e-05,-0.00672535094108652,0,0.0973969771267646,0.140370550556609,15086,14839,15043,15153,5240,30104,0,27804,15641,99636
"497",0,0,0,0,1,1,1,1,1,TRUE,0.00198972647188465,"c00111",0.0611489727743161,-0.00720217729960975,-0.0125888953983436,-0.0059212716058882,-0.0100355599892974,-0.00374113875578859,-0.000973418446572399,0,0.337067529748279,0.48250226172191,14970,15029,15017,14923,25013,29903,0,27558,15658,95857
"498",1,0,0,0,1,1,1,1,1,TRUE,0.00198972647188465,"c10111",0.0526597604229088,0.0204443764085166,-0.067427491910767,-0.0103086266520064,-0.00988504400480244,-0.0019086040770563,-0.00247995986333645,0,0.314432584723027,0.450422154861039,15049,15159,14981,15015,24888,30201,0,27588,15659,96370
"499",0,1,0,0,1,1,1,1,1,TRUE,0.000422296965161857,"c00111",0.012978178654325,-0.0652742374907167,0.0148257606140036,-0.00622833166199973,-0.00847492524726086,0.000342928146432893,0.00133861252437232,0,0.313774940139554,0.453236541442136,15001,15022,15021,14990,24791,30119,0,27448,15349,96409
"500",1,1,0,0,1,1,1,1,1,TRUE,0.000422296965161857,"c10111",0.0111764392377416,0.129427676703893,0.119490917313906,-0.00448737286282626,-0.00594033686223514,-0.000604891509173951,-0.00406334739883465,0,0.181199731206437,0.261741190370757,14955,15124,15085,14811,24811,30012,0,27744,15542,98755
"501",0,0,1,0,1,1,1,1,1,TRUE,0.00198972647188465,"c01111",0.0611417685276987,-0.00958861427796411,-0.00803876957003453,0.00477583484563564,-0.0699047744455856,-0.0013904216869678,-0.000226566914456162,0,0.320225357051755,0.457113504816324,14974,14933,14712,14858,24754,29773,0,27356,15598,96282
"502",1,0,1,0,1,1,1,1,1,TRUE,0.00198972647188465,"c11111",0.0526553528990679,0.0165088758599418,-0.0623718441661445,0.0116668971171027,-0.0637646812070591,-0.00237708720819826,-0.00112305446438787,0,0.294814172123196,0.425598934507687,15036,14879,15109,15009,24737,29633,0,27593,15459,96794
"503",0,1,1,0,1,1,1,1,1,TRUE,0.000422296965161857,"c01111",0.0129766496343688,-0.0638534076801667,0.0138781274710175,0.014215189772863,-0.0639062935020863,0.000799233262366158,0.000804981657920786,0,0.300884072432113,0.428504406244619,14793,14944,14996,14946,24836,29991,0,27432,15710,96691
"504",1,1,1,0,1,1,1,1,1,TRUE,0.000422296965161857,"c11111",0.0111755037905995,0.11111143582634,0.115988234186884,0.00814381661981084,-0.0352778967385495,0.00497135459835333,-0.0023441085050827,0,0.164689978774865,0.238355487223659,14840,14771,14818,15087,24859,29956,0,27750,15495,98969
"505",0,0,0,1,1,1,1,1,1,TRUE,2.54652210421876e-07,"c00111",7.82606117073837e-06,-0.0132579676018606,-0.00948515306230983,-0.066849196655714,0.0119683293864158,-4.68359232793864e-05,-0.00308314731159043,0,0.313973609650082,0.451913637079466,14936,15049,14880,14965,24810,30147,0,27572,15523,96383
"506",1,0,0,1,1,1,1,1,1,TRUE,2.54652210421876e-07,"c10111",6.73958183773793e-06,0.0135076529575811,-0.0619482111849382,-0.0660543407870684,0.00947748491126226,-0.000335173438476548,0.00127840976740122,0,0.299722081937747,0.427985304814252,15136,15147,15112,15100,24683,29944,0,27455,15655,96712
"507",0,1,0,1,1,1,1,1,1,TRUE,5.40470547849007e-08,"c00111",1.66099307029045e-06,-0.0633946261741443,0.0103351441948129,-0.0655968849670985,0.0104712398672494,-0.00372981845225042,-0.00194740745601926,0,0.298184477888834,0.428306773211118,15109,14894,15016,14927,24751,29839,0,27528,15548,96733
"508",1,1,0,1,1,1,1,1,1,TRUE,5.40470547849007e-08,"c10111",1.43040010612157e-06,0.110097542667501,0.115488455890053,-0.0364754269778236,0.0036173681604484,0.00027584404151963,-0.00486950875427313,0,0.166754759514588,0.240730793784066,15112,15033,15237,15205,24861,29973,0,27755,15565,98943
"509",0,0,1,1,1,1,1,1,1,TRUE,2.54652210421876e-07,"c01111",7.8251391458513e-06,-0.00799486412796304,-0.00700385929642653,0.117592958893754,0.119579447920724,-0.00228563422482078,0.00246800458624568,0,0.176955371767978,0.25465823349354,14831,14848,15160,14927,24783,30189,0,27692,15606,98815
"510",1,0,1,1,1,1,1,1,1,TRUE,2.54652210421876e-07,"c11111",6.73901774729413e-06,0.00398039382898754,-0.0379720674389131,0.118476938304867,0.110905843978564,4.39313491882733e-05,0.00253556589714944,0,0.167637999424336,0.239526641056422,15136,15050,14720,14836,24841,29932,0,27715,15811,98934
"511",0,1,1,1,1,1,1,1,1,TRUE,5.40470547849007e-08,"c01111",1.66079738092454e-06,-0.0348386098944129,0.00252981691995268,0.103037675206219,0.123149230110788,0.00284727238833722,-0.000769089107619388,0,0.165305417673977,0.236914873483979,14778,14934,15133,15088,24740,30239,0,27718,15732,98963
"512",1,1,1,1,1,1,1,1,1,TRUE,5.40470547849007e-08,"c11111",1.43028038429756e-06,0.0557443639692674,0.0642921887099183,0.0646119292914667,0.0601828985470483,0.0026378126202164,0.000678913978436,0,0.0923808744578055,0.132851521298284,15100,14889,14795,14940,24698,29825,0,27706,15634,99674
