"","condObs","node3","condition.x","sem.x","postces.x","postces_norm.x","cat.x","present_causes.x","condition.y","sem.y","postces.y","postces_norm.y","cat.y","present_causes.y","newProb","postces_norm","count","count_norm","Relevant","choice","condVerb","cause"
"613","0000","Su=1","c00000",FALSE,0.0727316131801928,0.0727316131801928,"Short","Su","c00001",TRUE,0.00288897223817656,0.00288897223817656,"Hotdog","Su",0.000210119611315373,0.0449439505567687,2,0.0606060606060606,"TRUE","ShortHotdog","AbsentNoLazySee_pizza","Su"
"614","0001","br_f=0",NA,NA,0,0,NA,NA,"c00011",TRUE,0.000879232407784246,0.000879232407784246,"Hotdog","br",0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","br"
"615","0001","br_f=1",NA,NA,0,0,NA,NA,"c00011",TRUE,0.753067147976373,0.753067147976373,"Hotdog","br",0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","br"
"616","0001","br_p=0","c00010",FALSE,0.0725868958608994,0.0725868958608994,"Short","br",NA,NA,0,0,NA,NA,0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","br"
"617","0001","C=0","c00010",FALSE,0.428232919928587,0.428232919928587,"Short","C","c00011",TRUE,0.0228725606945175,0.0228725606945175,"Hotdog","C",0.00979478345245705,0.24904804590568,14,0.451612903225806,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","C"
"618","0001","Cu=0","c00010",FALSE,0.0576479065759818,0.0576479065759818,"Short","Cu","c00011",TRUE,8.39407978456196e-11,8.39407978456195e-11,"Hotdog","Cu",4.83901127211765e-12,0.0351171334471744,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Cu"
"619","0001","Cu=1","c00010",FALSE,0.00936657544154301,0.00936657544154301,"Short","Cu","c00011",TRUE,0.0227219066113333,0.0227219066113333,"Hotdog","Cu",0.000212826452450748,0.0366441732950699,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Cu"
"620","0001","K=0","c00010",FALSE,0.0719350068570184,0.0719350068570184,"Short","K","c00011",TRUE,0.0208416699936354,0.0208416699936354,"Hotdog","K",0.00149924567390388,0.047396020884131,2,0.0645161290322581,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","K"
"621","0001","Ku_f=0",NA,NA,0,0,NA,NA,"c00011",TRUE,0.0212914060795361,0.0212914060795361,"Hotdog","Ku",0,0.035117133413188,4,0.129032258064516,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Ku"
"622","0001","Ku_f=1",NA,NA,0,0,NA,NA,"c00011",TRUE,3.79277445619613e-06,3.79277445619613e-06,"Hotdog","Ku",0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Ku"
"623","0001","Ku_p=0","c00010",FALSE,0.0718967112693937,0.0718967112693937,"Short","Ku",NA,NA,0,0,NA,NA,0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Ku"
"624","0001","Ku_p=1","c00010",FALSE,1.06421647413134e-10,1.06421647413134e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Ku"
"625","0001","P=0","c00010",FALSE,0.0713620871338142,0.0713620871338142,"Short","P","c00011",TRUE,0.0190867671663037,0.0190867671663037,"Hotdog","P",0.00136207154162459,0.046113394047335,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","P"
"626","0001","Pu_f=0",NA,NA,0,0,NA,NA,"c00011",TRUE,0.0167592790108867,0.0167592790108867,"Hotdog","Pu",0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Pu"
"627","0001","Pu_f=1",NA,NA,0,0,NA,NA,"c00011",TRUE,0.00498202039795351,0.00498202039795351,"Hotdog","Pu",0,0.035117133413188,1,0.032258064516129,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Pu"
"628","0001","Pu_p=0","c00010",FALSE,0.0609633259438492,0.0609633259438492,"Short","Pu",NA,NA,0,0,NA,NA,0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Pu"
"629","0001","Pu_p=1","c00010",FALSE,0.0109411061267468,0.0109411061267468,"Short","Pu",NA,NA,0,0,NA,NA,0,0.035117133413188,NA,NA,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Pu"
"630","0001","S=1","c00010",FALSE,0.0726712048337873,0.0726712048337873,"Short","S","c00011",TRUE,0.0226852139372382,0.0226852139372382,"Hotdog","S",0.00164856182873132,0.0488327653444916,1,0.032258064516129,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","S"
"631","0001","Su=0","c00010",FALSE,2.02428514829564e-09,2.02428514829564e-09,"Short","Su","c00011",TRUE,0.0126164536839911,0.0126164536839911,"Hotdog","Su",2.55392998166631e-11,0.0351171335925614,1,0.032258064516129,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Su"
"632","0001","Su=1","c00010",FALSE,0.0723962578976721,0.0723962578976721,"Short","Su","c00011",TRUE,0.08219254918205,0.08219254918205,"Hotdog","Su",0.00595043298785079,0.11544286593849,7,0.225806451612903,"TRUE","ShortHotdog","AbsentNoLazySee_hotdog","Su"
"633","0010","br_f=1",NA,NA,0,0,NA,NA,"c00101",TRUE,0.853744709735428,0.853744709735428,"Hotdog","br",0,0.0499629716766829,1,0.03125,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","br"
"634","0010","br_p=0","c00100",FALSE,0.111111154027659,0.111111154027659,"Short","br",NA,NA,0,0,NA,NA,0,0.0499629716766829,1,0.03125,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","br"
"635","0010","C=1","c00100",FALSE,0.111111105744625,0.111111105744625,"Short","C","c00101",TRUE,0.0192674550583908,0.0192674550583908,"Hotdog","C",0.00214082823642266,0.0766651940396042,4,0.125,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","C"
"636","0010","Cu=0","c00100",FALSE,0.111111105751295,0.111111105751295,"Short","Cu","c00101",TRUE,7.32412017323064e-11,7.32412017323064e-11,"Hotdog","Cu",8.1379109110302e-12,0.0499629717580018,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Cu"
"637","0010","Cu=1",NA,NA,0,0,NA,NA,"c00101",TRUE,0.0194454373745244,0.0194454373745244,"Hotdog","Cu",0,0.0499629716766829,2,0.0625,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Cu"
"638","0010","K=0","c00100",FALSE,0.111111105746494,0.111111105746494,"Short","K","c00101",TRUE,0.0178673089131085,0.0178673089131085,"Hotdog","K",0.00198525645004968,0.0743165338043077,8,0.25,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","K"
"639","0010","Ku_f=0",NA,NA,0,0,NA,NA,"c00101",TRUE,0.0177367255405323,0.0177367255405323,"Hotdog","Ku",0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Ku"
"640","0010","Ku_f=1",NA,NA,0,0,NA,NA,"c00101",TRUE,3.33918598375785e-06,3.33918598375785e-06,"Hotdog","Ku",0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Ku"
"641","0010","Ku_p=0","c00100",FALSE,0.111111105604104,0.111111105604104,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Ku"
"642","0010","Ku_p=1","c00100",FALSE,1.42396975863541e-10,1.42396975863541e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Ku"
"643","0010","P=0","c00100",FALSE,0.111111105746484,0.111111105746484,"Short","P","c00101",TRUE,0.0164119516380439,0.0164119516380439,"Hotdog","P",0.00182355009396087,0.0719514929827237,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","P"
"644","0010","Pu_f=0",NA,NA,0,0,NA,NA,"c00101",TRUE,0.0142551208062841,0.0142551208062841,"Hotdog","Pu",0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Pu"
"645","0010","Pu_f=1",NA,NA,0,0,NA,NA,"c00101",TRUE,0.00448658041061973,0.00448658041061973,"Hotdog","Pu",0,0.0499629716766829,5,0.15625,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Pu"
"646","0010","Pu_p=0","c00100",FALSE,0.0948671972565621,0.0948671972565621,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Pu"
"647","0010","Pu_p=1","c00100",FALSE,0.0162439084899399,0.0162439084899399,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0499629716766829,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Pu"
"648","0010","S=0","c00100",FALSE,0.111111105746567,0.111111105746567,"Short","S","c00101",TRUE,0.0178481730691224,0.0178481730691224,"Hotdog","S",0.00198313024526629,0.074284938088748,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","S"
"649","0010","Su=0","c00100",FALSE,1.95986518256347e-09,1.95986518256347e-09,"Short","Su","c00101",TRUE,0.0160548331459698,0.0160548331459699,"Hotdog","Su",3.14653084946522e-11,0.049962971991103,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Su"
"650","0010","Su=1","c00100",FALSE,0.111111103784008,0.111111103784008,"Short","Su","c00101",TRUE,0.00287836504875086,0.00287836504875086,"Hotdog","Su",0.00031981831766002,0.0532632088919996,4,0.125,"TRUE","ShortHotdog","AbsentNoSportySee_pizza","Su"
"651","0011","br_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.000881841742811049,0.000881841742811049,"Hotdog","br",0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","br"
"652","0011","br_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,0.752011204560898,0.752011204560898,"Hotdog","br",0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","br"
"653","0011","br_p=0","c00110",FALSE,0.76133792917042,0.76133792917042,"Short","br",NA,NA,0,0,NA,NA,0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","br"
"654","0011","C=1","c00110",FALSE,0.0297895536801637,0.0297895536801637,"Short","C","c00111",TRUE,0.0226806484956233,0.0226806484956233,"Hotdog","C",0.000675646395861296,0.0567142126520573,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","C"
"655","0011","Cu=0","c00110",FALSE,0.0298907877634911,0.0298907877634911,"Short","Cu","c00111",TRUE,8.4303295915282e-11,8.4303295915282e-11,"Hotdog","Cu",2.51989192596648e-12,0.0495457043962321,1,0.0333333333333333,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Cu"
"656","0011","Cu=1",NA,NA,0,0,NA,NA,"c00111",TRUE,0.0230569902047268,0.0230569902047268,"Hotdog","Cu",0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Cu"
"657","0011","K=0","c00110",FALSE,0.0298184531667087,0.0298184531667087,"Short","K","c00111",TRUE,0.0209391593221331,0.0209391593221331,"Hotdog","K",0.000624373341597279,0.0561356022541248,8,0.266666666666667,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","K"
"658","0011","Ku_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.0211216603086599,0.0211216603086599,"Hotdog","Ku",0,0.0495457043712621,4,0.133333333333333,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Ku"
"659","0011","Ku_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,3.82012430413859e-06,3.82012430413859e-06,"Hotdog","Ku",0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Ku"
"660","0011","Ku_p=0","c00110",FALSE,0.0298181732268809,0.0298181732268808,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Ku"
"661","0011","Ku_p=1","c00110",FALSE,1.37420899073294e-10,1.37420899073294e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Ku"
"662","0011","P=0","c00110",FALSE,0.0298184644810627,0.0298184644810627,"Short","P","c00111",TRUE,0.0196066508506582,0.0196066508506582,"Hotdog","P",0.00058464022198295,0.055691281497497,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","P"
"663","0011","Pu_f=0",NA,NA,0,0,NA,NA,"c00111",TRUE,0.0168220203171837,0.0168220203171837,"Hotdog","Pu",0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Pu"
"664","0011","Pu_f=1",NA,NA,0,0,NA,NA,"c00111",TRUE,0.00505512128188696,0.00505512128188696,"Hotdog","Pu",0,0.0495457043712621,1,0.0333333333333333,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Pu"
"665","0011","Pu_p=0","c00110",FALSE,0.013574805094755,0.013574805094755,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0495457043712621,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Pu"
"666","0011","Pu_p=1","c00110",FALSE,0.0162439084849638,0.0162439084849638,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0495457043712621,1,0.0333333333333333,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Pu"
"667","0011","S=1","c00110",FALSE,0.029817137030642,0.029817137030642,"Short","S","c00111",TRUE,0.0227961696300794,0.0227961696300794,"Hotdog","S",0.000679716513633838,0.0567603981525238,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","S"
"668","0011","Su=0","c00110",FALSE,7.3124417015396e-09,7.3124417015396e-09,"Short","Su","c00111",TRUE,0.0126786999467385,0.0126786999467385,"Hotdog","Su",9.27122542118382e-11,0.0495457052899609,NA,NA,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Su"
"669","0011","Su=1","c00110",FALSE,0.0298907804510494,0.0298907804510494,"Short","Su","c00111",TRUE,0.0823460131299934,0.0823460131299934,"Hotdog","Su",0.00246138659948787,0.0810586433024589,12,0.4,"TRUE","ShortHotdog","AbsentNoSportySee_hotdog","Su"
"670","0100","br_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,2.18140177548609e-06,2.18140177548609e-06,"Hotdog","br",0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","br"
"671","0100","br_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,0.821299140799916,0.821299140799916,"Hotdog","br",0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","br"
"672","0100","br_p=0","c01000",FALSE,0.0760430960558778,0.0760430960558778,"Short","br",NA,NA,0,0,NA,NA,0,0.0364968960210797,1,0.0344827586206897,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","br"
"673","0100","br_p=1","c01000",FALSE,1.53119348863951e-16,1.53119348863951e-16,"Short","br",NA,NA,0,0,NA,NA,0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","br"
"674","0100","C=0","c01000",FALSE,0.410375028499702,0.410375028499702,"Short","C","c01001",TRUE,0.0237783301307736,0.0237783301307737,"Hotdog","C",0.00975803290509155,0.256937739675046,3,0.103448275862069,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","C"
"675","0100","Cu=0","c01000",FALSE,0.0576479093495146,0.0576479093495146,"Short","Cu","c01001",TRUE,8.92303775611054e-11,8.92303775611054e-11,"Hotdog","Cu",5.14394471686557e-12,0.0364968960586273,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Cu"
"676","0100","Cu=1","c01000",FALSE,0.0112349689329831,0.0112349689329831,"Short","Cu","c01001",TRUE,0.0244291372879766,0.0244291372879766,"Hotdog","Cu",0.000274460598489995,0.0385562932669273,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Cu"
"677","0100","K=1","c01000",FALSE,0.0753128945745906,0.0753128945745906,"Short","K","c01001",TRUE,0.0263259000128248,0.0263259000128248,"Hotdog","K",0.00198267973224709,0.0542586899446086,1,0.0344827586206897,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","K"
"678","0100","Ku_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,0.0140556133780362,0.0140556133780362,"Hotdog","Ku",0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Ku"
"679","0100","Ku_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,7.20614176593955e-05,7.20614176593955e-05,"Hotdog","Ku",0,0.0364968960210797,1,0.0344827586206897,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Ku"
"680","0100","Ku_p=0","c01000",FALSE,0.0713471700318378,0.0713471700318378,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Ku"
"681","0100","Ku_p=1","c01000",FALSE,1.51645605856545e-10,1.51645605856545e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0364968960210797,2,0.0689655172413793,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Ku"
"682","0100","P=0","c01000",FALSE,0.0740615777111418,0.0740615777111418,"Short","P","c01001",TRUE,0.0205017636517542,0.0205017636517542,"Hotdog","P",0.00151839296190985,0.049447218553665,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","P"
"683","0100","Pu_f=0",NA,NA,0,0,NA,NA,"c01001",TRUE,0.0176789439608663,0.0176789439608663,"Hotdog","Pu",0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Pu"
"684","0100","Pu_f=1",NA,NA,0,0,NA,NA,"c01001",TRUE,0.00529360462844492,0.00529360462844492,"Hotdog","Pu",0,0.0364968960210797,11,0.379310344827586,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Pu"
"685","0100","Pu_p=0","c01000",FALSE,0.0629865656662213,0.0629865656662213,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Pu"
"686","0100","Pu_p=1","c01000",FALSE,0.0112823772353069,0.0112823772353069,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0364968960210797,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Pu"
"687","0100","S=0","c01000",FALSE,0.0748307343341395,0.0748307343341395,"Short","S","c01001",TRUE,0.0229734756828672,0.0229734756828672,"Hotdog","S",0.00171912205555645,0.0514727029614327,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","S"
"688","0100","Su=0","c01000",FALSE,4.90564387818024e-09,4.90564387818024e-09,"Short","Su","c01001",TRUE,0.0202464068358911,0.0202464068358911,"Hotdog","Su",9.93216617496356e-11,0.0364968967460662,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Su"
"689","0100","Su=1","c01000",FALSE,0.0748776725513954,0.0748776725513954,"Short","Su","c01001",TRUE,0.0033434407219835,0.0033434407219835,"Hotdog","Su",0.000250349059575681,0.0383708105406696,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_pizza","Su"
"690","0101","br_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.00113487461863727,0.00113487461863727,"Hotdog","br",0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","br"
"691","0101","br_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,0.724603861705168,0.724603861705168,"Hotdog","br",0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","br"
"692","0101","br_p=0","c01010",FALSE,0.0754018470324741,0.0754018470324742,"Short","br",NA,NA,0,0,NA,NA,0,0.0308182791941806,1,0.03125,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","br"
"693","0101","br_p=1","c01010",FALSE,1.52461657901927e-16,1.52461657901927e-16,"Short","br",NA,NA,0,0,NA,NA,0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","br"
"694","0101","C=0","c01010",FALSE,0.414030599624528,0.414030599624528,"Short","C","c01011",TRUE,0.0273786833836489,0.0273786833836489,"Hotdog","C",0.0113356126982623,0.297445356927643,19,0.59375,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","C"
"695","0101","Cu=0","c01010",FALSE,0.0576479093495146,0.0576479093495146,"Short","Cu","c01011",TRUE,1.00160538788886e-10,1.00160538788886e-10,"Hotdog","Cu",5.77404566050026e-12,0.0308182792297699,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Cu"
"696","0101","Cu=1","c01010",FALSE,0.0108773836482218,0.0108773836482218,"Short","Cu","c01011",TRUE,0.0275940116605571,0.0275940116605571,"Hotdog","Cu",0.000300150651225385,0.0327249611462647,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Cu"
"697","0101","K=1","c01010",FALSE,0.0747859219385012,0.0747859219385012,"Short","K","c01011",TRUE,0.0299932940727992,0.0299932940727992,"Hotdog","K",0.00224307614920687,0.0482657994589619,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","K"
"698","0101","Ku_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.0167153186633038,0.0167153186633038,"Hotdog","Ku",0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Ku"
"699","0101","Ku_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,6.49605896785851e-05,6.49605896785851e-05,"Hotdog","Ku",0,0.0308182791941806,1,0.03125,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Ku"
"700","0101","Ku_p=0","c01010",FALSE,0.0709704140464921,0.0709704140464921,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Ku"
"701","0101","Ku_p=1","c01010",FALSE,1.53493710616647e-10,1.53493710616647e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0308182791941806,2,0.0625,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Ku"
"702","0101","P=0","c01010",FALSE,0.0736600195663071,0.0736600195663071,"Short","P","c01011",TRUE,0.0235146377532944,0.0235146377532944,"Hotdog","P",0.00173208867700229,0.0435768362135688,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","P"
"703","0101","Pu_f=0",NA,NA,0,0,NA,NA,"c01011",TRUE,0.020426677338465,0.020426677338465,"Hotdog","Pu",0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Pu"
"704","0101","Pu_f=1",NA,NA,0,0,NA,NA,"c01011",TRUE,0.00593089881448281,0.00593089881448281,"Hotdog","Pu",0,0.0308182791941806,2,0.0625,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Pu"
"705","0101","Pu_p=0","c01010",FALSE,0.0625144715453382,0.0625144715453382,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0308182791941806,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Pu"
"706","0101","Pu_p=1","c01010",FALSE,0.0113636339829753,0.0113636339829753,"Short","Pu",NA,NA,0,0,NA,NA,0,0.0308182791941806,1,0.03125,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Pu"
"707","0101","S=1","c01010",FALSE,0.0744567264074197,0.0744567264074197,"Short","S","c01011",TRUE,0.0273351004719797,0.0273351004719797,"Hotdog","S",0.00203528209716152,0.0463010395675311,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","S"
"708","0101","Su=0","c01010",FALSE,4.89318581819554e-09,4.89318581819554e-09,"Short","Su","c01011",TRUE,0.0159333658674395,0.0159333658674395,"Hotdog","Su",7.79649198986757e-11,0.0308182796747296,NA,NA,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Su"
"709","0101","Su=1","c01010",FALSE,0.0742910678115486,0.0742910678115486,"Short","Su","c01011",TRUE,0.079374314960385,0.079374314960385,"Hotdog","Su",0.00589680261521718,0.100230097451364,3,0.09375,"TRUE","ShortHotdog","AbsentYesLazySee_hotdog","Su"
"710","0110","br_f=0",NA,NA,0,0,NA,NA,"c01101",TRUE,2.17185127697014e-06,2.17185127697014e-06,"Hotdog","br",0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","br"
"711","0110","br_f=1",NA,NA,0,0,NA,NA,"c01101",TRUE,0.82435668273858,0.82435668273858,"Hotdog","br",0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","br"
"712","0110","br_p=0","c01100",FALSE,0.111111111041972,0.111111111041972,"Short","br",NA,NA,0,0,NA,NA,0,0.0439543721388245,1,0.032258064516129,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","br"
"713","0110","br_p=1","c01100",FALSE,3.76300878635206e-16,3.76300878635206e-16,"Short","br",NA,NA,0,0,NA,NA,0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","br"
"714","0110","C=1","c01100",FALSE,0.111111110995086,0.111111110995086,"Short","C","c01101",TRUE,0.0238499979130031,0.0238499979130031,"Hotdog","C",0.00264999976534426,0.0746754994270851,2,0.0645161290322581,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","C"
"715","0110","Cu=0","c01100",FALSE,0.111111110965411,0.111111110965411,"Short","Cu","c01101",TRUE,8.8145897552289e-11,8.8145897552289e-11,"Hotdog","Cu",9.79398860407817e-12,0.0439543722249222,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Cu"
"716","0110","Cu=1","c01100",FALSE,2.68459623566894e-11,2.68459623566894e-11,"Short","Cu","c01101",TRUE,0.0240022285588801,0.0240022285588801,"Hotdog","Cu",6.44362924368349e-13,0.043954372144489,3,0.0967741935483871,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Cu"
"717","0110","K=1","c01100",FALSE,0.111111111411894,0.111111111411894,"Short","K","c01101",TRUE,0.0260595123478622,0.0260595123478622,"Hotdog","K",0.00289550137982295,0.0784335974909321,2,0.0645161290322581,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","K"
"718","0110","Ku_f=0",NA,NA,0,0,NA,NA,"c01101",TRUE,0.0139382131801236,0.0139382131801236,"Hotdog","Ku",0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Ku"
"719","0110","Ku_f=1",NA,NA,0,0,NA,NA,"c01101",TRUE,7.16621093091281e-05,7.16621093091281e-05,"Hotdog","Ku",0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Ku"
"720","0110","Ku_p=0","c01100",FALSE,0.111111110808309,0.111111110808309,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0439543721388245,NA,NA,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Ku"
"721","0110","Ku_p=1","c01100",FALSE,5.97402680816231e-10,5.97402680816232e-10,"Short","Ku",NA,NA,0,0,NA,NA,0,0.0439543721388245,3,0.0967741935483871,"TRUE","ShortHotdog","AbsentYesSportySee_pizza","Ku"
