"situationVerbose","situation","Food","p_pizza","p_hotdog","Pu","PSu","KSu","CSu","combo_id","Pu_var","PSu_var","KSu_var","CSu_var","P","PS","KS","CS","PrUn","Pr","posterior"
"AbsentYesSportySee_pizza","0110","Hotdog",0.520982913338995,0.479017086661005,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00670337953961341,0.000874626882615425,0.00670337953961341
"AbsentYesSportySee_hotdog","0111","Pizza",0.470194273080328,0.529805726919672,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00657991282060596,0.000874626882615425,0.00657991282060596
"AbsentYesSportySee_hotdog","0111","Hotdog",0.470194273080328,0.529805726919672,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00741411730124083,0.000874626882615425,0.00741411730124083
"HotdogNoLazySee_pizza","1000","Pizza",0.520982913338995,0.479017086661005,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00729065058223339,0.000874626882615425,0.00729065058223339
"HotdogNoLazySee_pizza","1000","Hotdog",0.520982913338995,0.479017086661005,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00670337953961341,0.000874626882615425,0.00670337953961341
"HotdogNoLazySee_hotdog","1001","Pizza",0.386780127120144,0.613219872879856,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00541261274945103,0.000874626882615425,0.00541261274945103
"HotdogNoLazySee_hotdog","1001","Hotdog",0.386780127120144,0.613219872879856,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00858141737239576,0.000874626882615425,0.00858141737239576
"HotdogNoSportySee_pizza","1010","Pizza",0.380294683636651,0.619705316363349,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00532185525798949,0.000874626882615425,0.00532185525798949
"HotdogNoSportySee_pizza","1010","Hotdog",0.380294683636651,0.619705316363349,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00867217486385731,0.000874626882615425,0.00867217486385731
"HotdogNoSportySee_hotdog","1011","Pizza",0.350058074493433,0.649941925506567,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00489872323885678,0.000874626882615425,0.00489872323885678
"HotdogNoSportySee_hotdog","1011","Hotdog",0.350058074493433,0.649941925506567,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00909530688299001,0.000874626882615425,0.00909530688299001
"HotdogYesLazySee_pizza","1100","Pizza",0.39966455957282,0.60033544042718,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00559291788529668,0.000874626882615425,0.00559291788529668
"HotdogYesLazySee_pizza","1100","Hotdog",0.39966455957282,0.60033544042718,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00840111223655012,0.000874626882615425,0.00840111223655012
"HotdogYesLazySee_hotdog","1101","Pizza",0.355187776627013,0.644812223372987,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00497050844503021,0.000874626882615425,0.00497050844503021
"HotdogYesLazySee_hotdog","1101","Hotdog",0.355187776627013,0.644812223372987,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00902352167681659,0.000874626882615425,0.00902352167681659
"HotdogYesSportySee_pizza","1110","Pizza",0.35300635379578,0.64699364620422,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00493998154822145,0.000874626882615425,0.00493998154822145
"HotdogYesSportySee_pizza","1110","Hotdog",0.35300635379578,0.64699364620422,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00905404857362535,0.000874626882615425,0.00905404857362535
"HotdogYesSportySee_hotdog","1111","Pizza",0.342714234172982,0.657285765827018,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00479595331620236,0.000874626882615425,0.00479595331620236
"HotdogYesSportySee_hotdog","1111","Hotdog",0.342714234172982,0.657285765827018,1,1,0,0,4,0.270228482806112,0.621876347637711,0.239491155269497,0.347710786454943,0.5,0.5,0.5,0.5,0.00919807680564443,0.000874626882615425,0.00919807680564443
"AbsentNoLazySee_pizza","0000","Pizza",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0380160215952157,0.00456061281256447,0.0380160215952157
"AbsentNoLazySee_pizza","0000","Hotdog",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0349537834058158,0.00456061281256447,0.0349537834058158
"AbsentNoLazySee_hotdog","0001","Pizza",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0343099844192733,0.00456061281256447,0.0343099844192733
"AbsentNoLazySee_hotdog","0001","Hotdog",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0386598205817582,0.00456061281256447,0.0386598205817582
"AbsentNoSportySee_pizza","0010","Pizza",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0380160215952157,0.00456061281256447,0.0380160215952157
"AbsentNoSportySee_pizza","0010","Hotdog",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0349537834058158,0.00456061281256447,0.0349537834058158
"AbsentNoSportySee_hotdog","0011","Pizza",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0343099844192733,0.00456061281256447,0.0343099844192733
"AbsentNoSportySee_hotdog","0011","Hotdog",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0386598205817582,0.00456061281256447,0.0386598205817582
"AbsentYesLazySee_pizza","0100","Pizza",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0380160215952157,0.00456061281256447,0.0380160215952157
"AbsentYesLazySee_pizza","0100","Hotdog",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0349537834058158,0.00456061281256447,0.0349537834058158
"AbsentYesLazySee_hotdog","0101","Pizza",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0343099844192733,0.00456061281256447,0.0343099844192733
"AbsentYesLazySee_hotdog","0101","Hotdog",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0386598205817582,0.00456061281256447,0.0386598205817582
"AbsentYesSportySee_pizza","0110","Pizza",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0380160215952157,0.00456061281256447,0.0380160215952157
"AbsentYesSportySee_pizza","0110","Hotdog",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0349537834058158,0.00456061281256447,0.0349537834058158
"AbsentYesSportySee_hotdog","0111","Pizza",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0343099844192733,0.00456061281256447,0.0343099844192733
"AbsentYesSportySee_hotdog","0111","Hotdog",0.470194273080328,0.529805726919672,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0386598205817582,0.00456061281256447,0.0386598205817582
"HotdogNoLazySee_pizza","1000","Pizza",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0380160215952157,0.00456061281256447,0.0380160215952157
"HotdogNoLazySee_pizza","1000","Hotdog",0.520982913338995,0.479017086661005,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0349537834058158,0.00456061281256447,0.0349537834058158
"HotdogNoLazySee_hotdog","1001","Pizza",0.386780127120144,0.613219872879856,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0282232704542311,0.00456061281256447,0.0282232704542311
"HotdogNoLazySee_hotdog","1001","Hotdog",0.386780127120144,0.613219872879856,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0447465345468004,0.00456061281256447,0.0447465345468004
"HotdogNoSportySee_pizza","1010","Pizza",0.380294683636651,0.619705316363349,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0277500289078954,0.00456061281256447,0.0277500289078954
"HotdogNoSportySee_pizza","1010","Hotdog",0.380294683636651,0.619705316363349,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0452197760931361,0.00456061281256447,0.0452197760931361
"HotdogNoSportySee_hotdog","1011","Pizza",0.350058074493433,0.649941925506567,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0255436694348223,0.00456061281256447,0.0255436694348223
"HotdogNoSportySee_hotdog","1011","Hotdog",0.350058074493433,0.649941925506567,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0474261355662092,0.00456061281256447,0.0474261355662092
"HotdogYesLazySee_pizza","1100","Pizza",0.39966455957282,0.60033544042718,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0291634449778518,0.00456061281256447,0.0291634449778518
"HotdogYesLazySee_pizza","1100","Hotdog",0.39966455957282,0.60033544042718,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0438063600231797,0.00456061281256447,0.0438063600231797
"HotdogYesLazySee_hotdog","1101","Pizza",0.355187776627013,0.644812223372987,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0259179827992231,0.00456061281256447,0.0259179827992231
"HotdogYesLazySee_hotdog","1101","Hotdog",0.355187776627013,0.644812223372987,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0470518222018084,0.00456061281256447,0.0470518222018084
"HotdogYesSportySee_pizza","1110","Pizza",0.35300635379578,0.64699364620422,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0257588048006032,0.00456061281256447,0.0257588048006032
"HotdogYesSportySee_pizza","1110","Hotdog",0.35300635379578,0.64699364620422,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0472110002004283,0.00456061281256447,0.0472110002004283
"HotdogYesSportySee_hotdog","1111","Pizza",0.342714234172982,0.657285765827018,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0250077908386803,0.00456061281256447,0.0250077908386803
"HotdogYesSportySee_hotdog","1111","Hotdog",0.342714234172982,0.657285765827018,0,0,1,0,5,0.729771517193888,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0479620141623512,0.00456061281256447,0.0479620141623512
"AbsentNoLazySee_pizza","0000","Pizza",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0140770249262416,0.00168875799064377,0.0140770249262416
"AbsentNoLazySee_pizza","0000","Hotdog",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0129431029240588,0.00168875799064377,0.0129431029240588
"AbsentNoLazySee_hotdog","0001","Pizza",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0127047093731095,0.00168875799064377,0.0127047093731095
"AbsentNoLazySee_hotdog","0001","Hotdog",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0143154184771909,0.00168875799064377,0.0143154184771909
"AbsentNoSportySee_pizza","0010","Pizza",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0140770249262416,0.00168875799064377,0.0140770249262416
"AbsentNoSportySee_pizza","0010","Hotdog",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0129431029240588,0.00168875799064377,0.0129431029240588
"AbsentNoSportySee_hotdog","0011","Pizza",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0127047093731095,0.00168875799064377,0.0127047093731095
"AbsentNoSportySee_hotdog","0011","Hotdog",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0143154184771909,0.00168875799064377,0.0143154184771909
"AbsentYesLazySee_pizza","0100","Pizza",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0140770249262416,0.00168875799064377,0.0140770249262416
"AbsentYesLazySee_pizza","0100","Hotdog",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0129431029240588,0.00168875799064377,0.0129431029240588
"AbsentYesLazySee_hotdog","0101","Pizza",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0127047093731095,0.00168875799064377,0.0127047093731095
"AbsentYesLazySee_hotdog","0101","Hotdog",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0143154184771909,0.00168875799064377,0.0143154184771909
"AbsentYesSportySee_pizza","0110","Pizza",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0140770249262416,0.00168875799064377,0.0140770249262416
"AbsentYesSportySee_pizza","0110","Hotdog",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0129431029240588,0.00168875799064377,0.0129431029240588
"AbsentYesSportySee_hotdog","0111","Pizza",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0127047093731095,0.00168875799064377,0.0127047093731095
"AbsentYesSportySee_hotdog","0111","Hotdog",0.470194273080328,0.529805726919672,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0143154184771909,0.00168875799064377,0.0143154184771909
"HotdogNoLazySee_pizza","1000","Pizza",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0140770249262416,0.00168875799064377,0.0140770249262416
"HotdogNoLazySee_pizza","1000","Hotdog",0.520982913338995,0.479017086661005,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0129431029240588,0.00168875799064377,0.0129431029240588
"HotdogNoLazySee_hotdog","1001","Pizza",0.386780127120144,0.613219872879856,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0104508484847417,0.00168875799064377,0.0104508484847417
"HotdogNoLazySee_hotdog","1001","Hotdog",0.386780127120144,0.613219872879856,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0165692793655587,0.00168875799064377,0.0165692793655587
"HotdogNoSportySee_pizza","1010","Pizza",0.380294683636651,0.619705316363349,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0102756109726518,0.00168875799064377,0.0102756109726518
"HotdogNoSportySee_pizza","1010","Hotdog",0.380294683636651,0.619705316363349,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0167445168776486,0.00168875799064377,0.0167445168776486
"HotdogNoSportySee_hotdog","1011","Pizza",0.350058074493433,0.649941925506567,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.00945861392784253,0.00168875799064377,0.00945861392784253
"HotdogNoSportySee_hotdog","1011","Hotdog",0.350058074493433,0.649941925506567,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0175615139224579,0.00168875799064377,0.0175615139224579
"HotdogYesLazySee_pizza","1100","Pizza",0.39966455957282,0.60033544042718,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0107989874968916,0.00168875799064377,0.0107989874968916
"HotdogYesLazySee_pizza","1100","Hotdog",0.39966455957282,0.60033544042718,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0162211403534088,0.00168875799064377,0.0162211403534088
"HotdogYesLazySee_hotdog","1101","Pizza",0.355187776627013,0.644812223372987,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.00959721913532583,0.00168875799064377,0.00959721913532583
"HotdogYesLazySee_hotdog","1101","Hotdog",0.355187776627013,0.644812223372987,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0174229087149746,0.00168875799064377,0.0174229087149746
"HotdogYesSportySee_pizza","1110","Pizza",0.35300635379578,0.64699364620422,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.00953827681153035,0.00168875799064377,0.00953827681153035
"HotdogYesSportySee_pizza","1110","Hotdog",0.35300635379578,0.64699364620422,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0174818510387701,0.00168875799064377,0.0174818510387701
"HotdogYesSportySee_hotdog","1111","Pizza",0.342714234172982,0.657285765827018,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.00926018242347175,0.00168875799064377,0.00926018242347175
"HotdogYesSportySee_hotdog","1111","Hotdog",0.342714234172982,0.657285765827018,1,0,1,0,6,0.270228482806112,0.378123652362289,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0177599454268286,0.00168875799064377,0.0177599454268286
"AbsentNoLazySee_pizza","0000","Pizza",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0625225756538972,0.00750055496700317,0.0625225756538972
"AbsentNoLazySee_pizza","0000","Hotdog",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0574863038181534,0.00750055496700317,0.0574863038181534
"AbsentNoLazySee_hotdog","0001","Pizza",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0564274878465455,0.00750055496700317,0.0564274878465455
"AbsentNoLazySee_hotdog","0001","Hotdog",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0635813916255051,0.00750055496700317,0.0635813916255051
"AbsentNoSportySee_pizza","0010","Pizza",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0625225756538972,0.00750055496700317,0.0625225756538972
"AbsentNoSportySee_pizza","0010","Hotdog",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0574863038181534,0.00750055496700317,0.0574863038181534
"AbsentNoSportySee_hotdog","0011","Pizza",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0564274878465455,0.00750055496700317,0.0564274878465455
"AbsentNoSportySee_hotdog","0011","Hotdog",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0635813916255051,0.00750055496700317,0.0635813916255051
"AbsentYesLazySee_pizza","0100","Pizza",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0625225756538972,0.00750055496700317,0.0625225756538972
"AbsentYesLazySee_pizza","0100","Hotdog",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0574863038181534,0.00750055496700317,0.0574863038181534
"AbsentYesLazySee_hotdog","0101","Pizza",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0564274878465455,0.00750055496700317,0.0564274878465455
"AbsentYesLazySee_hotdog","0101","Hotdog",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0635813916255051,0.00750055496700317,0.0635813916255051
"AbsentYesSportySee_pizza","0110","Pizza",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0625225756538972,0.00750055496700317,0.0625225756538972
"AbsentYesSportySee_pizza","0110","Hotdog",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0574863038181534,0.00750055496700317,0.0574863038181534
"AbsentYesSportySee_hotdog","0111","Pizza",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0564274878465455,0.00750055496700317,0.0564274878465455
"AbsentYesSportySee_hotdog","0111","Hotdog",0.470194273080328,0.529805726919672,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0635813916255051,0.00750055496700317,0.0635813916255051
"HotdogNoLazySee_pizza","1000","Pizza",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0625225756538972,0.00750055496700317,0.0625225756538972
"HotdogNoLazySee_pizza","1000","Hotdog",0.520982913338995,0.479017086661005,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0574863038181534,0.00750055496700317,0.0574863038181534
"HotdogNoLazySee_hotdog","1001","Pizza",0.386780127120144,0.613219872879856,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0464170496577458,0.00750055496700317,0.0464170496577458
"HotdogNoLazySee_hotdog","1001","Hotdog",0.386780127120144,0.613219872879856,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0735918298143048,0.00750055496700317,0.0735918298143048
"HotdogNoSportySee_pizza","1010","Pizza",0.380294683636651,0.619705316363349,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0456387388524125,0.00750055496700317,0.0456387388524125
"HotdogNoSportySee_pizza","1010","Hotdog",0.380294683636651,0.619705316363349,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0743701406196382,0.00750055496700317,0.0743701406196382
"HotdogNoSportySee_hotdog","1011","Pizza",0.350058074493433,0.649941925506567,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0420100772701005,0.00750055496700317,0.0420100772701005
"HotdogNoSportySee_hotdog","1011","Hotdog",0.350058074493433,0.649941925506567,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0779988022019502,0.00750055496700317,0.0779988022019502
"HotdogYesLazySee_pizza","1100","Pizza",0.39966455957282,0.60033544042718,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0479632959590248,0.00750055496700317,0.0479632959590248
"HotdogYesLazySee_pizza","1100","Hotdog",0.39966455957282,0.60033544042718,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0720455835130259,0.00750055496700317,0.0720455835130259
"HotdogYesLazySee_hotdog","1101","Pizza",0.355187776627013,0.644812223372987,0,1,1,0,7,0.729771517193888,0.621876347637711,0.760508844730503,0.347710786454943,0.5,0.5,0.5,0.5,0.0426256870751768,0.00750055496700317,0.0426256870751768
