"","P","K","C","S","Pu_path","Ku_path","Cu_path","Su_path","br_path","sem_path","prior_path","condition_path","posterior_path","Pu_food","Ku_food","Cu_food","Su_food","br_food","sem_food","prior_food","condition_food","posterior_food","pFood","pPath","postFood","postPath"
"575",0,0,0,0,1,1,1,0,1,TRUE,3.40849095202489e-24,"c00001",6.54574742448908e-18,1,0,1,0,1,TRUE,0.00481378364384903,"c00001",0.160938926238039,2,2,64,64
"576",0,0,0,0,1,1,1,0,1,TRUE,3.40849095202489e-24,"c00001",6.54574742448908e-18,0,1,1,1,0,FALSE,2.77458499437922e-07,"c00000",8.51377135775676e-06,2,2,64,64
"577",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,0,0,0,FALSE,9.22488891811912e-11,"c00000",2.83064296854033e-09,2,2,64,64
"578",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,1,1,0,FALSE,0.000460117279472598,"c00000",0.0141186279141513,2,2,64,64
"579",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,0,0,0,FALSE,1.95787845672427e-11,"c00000",6.00771991508504e-10,2,2,64,64
"580",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,0,0,1,TRUE,1.79694649020388e-11,"c00001",6.00771991508504e-10,2,2,64,64
"581",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,0,1,0,FALSE,2.19822019520893e-16,"c00000",6.74520484105752e-15,2,2,64,64
"582",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,0,1,1,TRUE,2.01753283045202e-16,"c00001",6.74520484105752e-15,2,2,64,64
"583",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,1,0,1,TRUE,0.0226809888212687,"c00001",0.758292074795712,2,2,64,64
"584",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,0,1,0,FALSE,8.09268318291524e-12,"c00000",2.48322738102024e-10,2,2,64,64
"585",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,0,0,0,FALSE,1.18063381429017e-14,"c00000",3.6227566906278e-13,2,2,64,64
"586",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,0,1,0,FALSE,1.71758058027165e-12,"c00000",5.27036957908287e-11,2,2,64,64
"587",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,0,0,0,FALSE,2.50576189133152e-15,"c00000",7.68889180291623e-14,2,2,64,64
"588",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,0,0,1,TRUE,2.29979548549112e-15,"c00001",7.68889180291623e-14,2,2,64,64
"589",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,0,1,1,TRUE,9.50596099857869e-16,"c00001",3.17812197049359e-14,2,2,64,64
"590",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,1,1,1,TRUE,0.00198972647188465,"c00001",0.0665224001709537,2,2,64,64
"591",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,0,0,1,TRUE,8.46662963525793e-11,"c00001",2.83064296854033e-09,2,2,64,64
"592",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,0,1,0,FALSE,1.03573013170063e-15,"c00000",3.17812197049359e-14,2,2,64,64
"593",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,1,1,1,TRUE,5.40470547849007e-08,"c00001",1.80695178823105e-06,2,2,64,64
"594",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,1,0,1,TRUE,6.16085006014784e-07,"c00001",2.05975313132467e-05,2,2,64,64
"595",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,0,0,1,TRUE,1.0835891173522e-14,"c00001",3.6227566906278e-13,2,2,64,64
"596",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,1,0,0,FALSE,0.0247122658534633,"c00000",0.758292074795712,2,2,64,64
"597",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,1,0,1,TRUE,2.90279293134155e-06,"c00001",9.70488937653906e-05,2,2,64,64
"598",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,0,1,1,TRUE,7.42748794846126e-12,"c00001",2.48322738102024e-10,2,2,64,64
"599",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,0,1,1,0,FALSE,0.00216792353879996,"c00000",0.0665224001709537,2,2,64,64
"600",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,0,1,1,TRUE,1.57640040665514e-12,"c00001",5.27036957908287e-11,2,2,64,64
"601",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,1,1,0,FALSE,5.88874319795399e-08,"c00000",1.80695178823105e-06,2,2,64,64
"602",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,1,1,0,0,FALSE,6.71260701063133e-07,"c00000",2.05975313132467e-05,2,2,64,64
"603",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,1,0,0,FALSE,0.0052448992460284,"c00000",0.160938926238039,2,2,64,64
"604",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,1,0,0,FALSE,3.16276292899535e-06,"c00000",9.70488937653906e-05,2,2,64,64
"605",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,1,1,1,TRUE,2.54652210421876e-07,"c00001",8.51377135775676e-06,2,2,64,64
"606",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,1,1,1,TRUE,0.000422296965161857,"c00001",0.0141186279141513,2,2,64,64
"607",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,1,0,1,0,1,TRUE,0.00481378364384903,"c00001",0.160938926238039,2,2,64,64
"608",0,0,0,0,0,1,0,0,1,TRUE,2.14642789287089e-23,"c00001",4.12205138560349e-17,0,1,1,1,0,FALSE,2.77458499437922e-07,"c00000",8.51377135775676e-06,2,2,64,64
"609",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,0,0,0,FALSE,9.22488891811912e-11,"c00000",2.83064296854033e-09,2,2,64,64
"610",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,1,1,0,FALSE,0.000460117279472598,"c00000",0.0141186279141513,2,2,64,64
"611",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,0,0,0,FALSE,1.95787845672427e-11,"c00000",6.00771991508504e-10,2,2,64,64
"612",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,0,0,1,TRUE,1.79694649020388e-11,"c00001",6.00771991508504e-10,2,2,64,64
"613",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,0,1,0,FALSE,2.19822019520893e-16,"c00000",6.74520484105752e-15,2,2,64,64
"614",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,0,1,1,TRUE,2.01753283045202e-16,"c00001",6.74520484105752e-15,2,2,64,64
"615",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,1,0,1,TRUE,0.0226809888212687,"c00001",0.758292074795712,2,2,64,64
"616",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,0,1,0,FALSE,8.09268318291524e-12,"c00000",2.48322738102024e-10,2,2,64,64
"617",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,0,0,0,FALSE,1.18063381429017e-14,"c00000",3.6227566906278e-13,2,2,64,64
"618",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,0,1,0,FALSE,1.71758058027165e-12,"c00000",5.27036957908287e-11,2,2,64,64
"619",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,0,0,0,FALSE,2.50576189133152e-15,"c00000",7.68889180291623e-14,2,2,64,64
"620",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,0,0,1,TRUE,2.29979548549112e-15,"c00001",7.68889180291623e-14,2,2,64,64
"621",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,0,1,1,TRUE,9.50596099857869e-16,"c00001",3.17812197049359e-14,2,2,64,64
"622",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,1,1,1,TRUE,0.00198972647188465,"c00001",0.0665224001709537,2,2,64,64
"623",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,0,0,1,TRUE,8.46662963525793e-11,"c00001",2.83064296854033e-09,2,2,64,64
"624",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,0,1,0,FALSE,1.03573013170063e-15,"c00000",3.17812197049359e-14,2,2,64,64
"625",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,1,1,1,TRUE,5.40470547849007e-08,"c00001",1.80695178823105e-06,2,2,64,64
"626",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,1,0,1,TRUE,6.16085006014784e-07,"c00001",2.05975313132467e-05,2,2,64,64
"627",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,0,0,1,TRUE,1.0835891173522e-14,"c00001",3.6227566906278e-13,2,2,64,64
"628",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,1,0,0,FALSE,0.0247122658534633,"c00000",0.758292074795712,2,2,64,64
"629",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,1,0,1,TRUE,2.90279293134155e-06,"c00001",9.70488937653906e-05,2,2,64,64
"630",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,0,1,1,TRUE,7.42748794846126e-12,"c00001",2.48322738102024e-10,2,2,64,64
"631",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,0,1,1,0,FALSE,0.00216792353879996,"c00000",0.0665224001709537,2,2,64,64
"632",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,0,1,1,TRUE,1.57640040665514e-12,"c00001",5.27036957908287e-11,2,2,64,64
"633",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,1,1,0,FALSE,5.88874319795399e-08,"c00000",1.80695178823105e-06,2,2,64,64
"634",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,1,1,0,0,FALSE,6.71260701063133e-07,"c00000",2.05975313132467e-05,2,2,64,64
"635",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,1,0,0,FALSE,0.0052448992460284,"c00000",0.160938926238039,2,2,64,64
"636",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,1,0,0,FALSE,3.16276292899535e-06,"c00000",9.70488937653906e-05,2,2,64,64
"637",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,1,1,1,TRUE,2.54652210421876e-07,"c00001",8.51377135775676e-06,2,2,64,64
"638",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,1,1,1,TRUE,0.000422296965161857,"c00001",0.0141186279141513,2,2,64,64
"639",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,1,0,1,0,1,TRUE,0.00481378364384903,"c00001",0.160938926238039,2,2,64,64
"640",0,0,0,0,0,0,1,0,0,FALSE,1.68980815548705e-09,"c00000",2.70371557476931e-08,0,1,1,1,0,FALSE,2.77458499437922e-07,"c00000",8.51377135775676e-06,2,2,64,64
"641",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,0,0,0,FALSE,9.22488891811912e-11,"c00000",2.83064296854033e-09,2,2,64,64
"642",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,1,1,0,FALSE,0.000460117279472598,"c00000",0.0141186279141513,2,2,64,64
"643",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,0,0,0,FALSE,1.95787845672427e-11,"c00000",6.00771991508504e-10,2,2,64,64
"644",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,0,0,1,TRUE,1.79694649020388e-11,"c00001",6.00771991508504e-10,2,2,64,64
"645",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,0,1,0,FALSE,2.19822019520893e-16,"c00000",6.74520484105752e-15,2,2,64,64
"646",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,0,1,1,TRUE,2.01753283045202e-16,"c00001",6.74520484105752e-15,2,2,64,64
"647",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,1,0,1,TRUE,0.0226809888212687,"c00001",0.758292074795712,2,2,64,64
"648",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,0,1,0,FALSE,8.09268318291524e-12,"c00000",2.48322738102024e-10,2,2,64,64
"649",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,0,0,0,FALSE,1.18063381429017e-14,"c00000",3.6227566906278e-13,2,2,64,64
"650",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,0,1,0,FALSE,1.71758058027165e-12,"c00000",5.27036957908287e-11,2,2,64,64
"651",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,0,0,0,FALSE,2.50576189133152e-15,"c00000",7.68889180291623e-14,2,2,64,64
"652",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,0,0,1,TRUE,2.29979548549112e-15,"c00001",7.68889180291623e-14,2,2,64,64
"653",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,0,1,1,TRUE,9.50596099857869e-16,"c00001",3.17812197049359e-14,2,2,64,64
"654",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,1,1,1,TRUE,0.00198972647188465,"c00001",0.0665224001709537,2,2,64,64
"655",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,0,0,1,TRUE,8.46662963525793e-11,"c00001",2.83064296854033e-09,2,2,64,64
"656",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,0,1,0,FALSE,1.03573013170063e-15,"c00000",3.17812197049359e-14,2,2,64,64
"657",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,1,1,1,TRUE,5.40470547849007e-08,"c00001",1.80695178823105e-06,2,2,64,64
"658",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,1,0,1,TRUE,6.16085006014784e-07,"c00001",2.05975313132467e-05,2,2,64,64
"659",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,0,0,1,TRUE,1.0835891173522e-14,"c00001",3.6227566906278e-13,2,2,64,64
"660",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,1,0,0,FALSE,0.0247122658534633,"c00000",0.758292074795712,2,2,64,64
"661",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,1,0,1,TRUE,2.90279293134155e-06,"c00001",9.70488937653906e-05,2,2,64,64
"662",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,0,1,1,TRUE,7.42748794846126e-12,"c00001",2.48322738102024e-10,2,2,64,64
"663",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,0,1,1,0,FALSE,0.00216792353879996,"c00000",0.0665224001709537,2,2,64,64
"664",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,0,1,1,TRUE,1.57640040665514e-12,"c00001",5.27036957908287e-11,2,2,64,64
"665",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,1,1,0,FALSE,5.88874319795399e-08,"c00000",1.80695178823105e-06,2,2,64,64
"666",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,1,1,0,0,FALSE,6.71260701063133e-07,"c00000",2.05975313132467e-05,2,2,64,64
"667",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,1,0,0,FALSE,0.0052448992460284,"c00000",0.160938926238039,2,2,64,64
"668",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,1,0,0,FALSE,3.16276292899535e-06,"c00000",9.70488937653906e-05,2,2,64,64
"669",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,1,1,1,TRUE,2.54652210421876e-07,"c00001",8.51377135775676e-06,2,2,64,64
"670",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,1,1,1,TRUE,0.000422296965161857,"c00001",0.0141186279141513,2,2,64,64
"671",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,1,0,1,0,1,TRUE,0.00481378364384903,"c00001",0.160938926238039,2,2,64,64
"672",0,0,0,0,0,1,1,0,1,TRUE,1.99061698504145e-23,"c00001",3.82282839719391e-17,0,1,1,1,0,FALSE,2.77458499437922e-07,"c00000",8.51377135775676e-06,2,2,64,64
"673",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,0,0,0,FALSE,9.22488891811912e-11,"c00000",2.83064296854033e-09,2,2,64,64
"674",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,1,1,0,FALSE,0.000460117279472598,"c00000",0.0141186279141513,2,2,64,64
"675",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,0,0,0,FALSE,1.95787845672427e-11,"c00000",6.00771991508504e-10,2,2,64,64
"676",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,0,0,1,TRUE,1.79694649020388e-11,"c00001",6.00771991508504e-10,2,2,64,64
"677",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,0,1,0,FALSE,2.19822019520893e-16,"c00000",6.74520484105752e-15,2,2,64,64
"678",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,0,1,1,TRUE,2.01753283045202e-16,"c00001",6.74520484105752e-15,2,2,64,64
"679",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,1,0,1,TRUE,0.0226809888212687,"c00001",0.758292074795712,2,2,64,64
"680",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,0,1,0,FALSE,8.09268318291524e-12,"c00000",2.48322738102024e-10,2,2,64,64
"681",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,0,0,0,FALSE,1.18063381429017e-14,"c00000",3.6227566906278e-13,2,2,64,64
"682",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,0,1,0,FALSE,1.71758058027165e-12,"c00000",5.27036957908287e-11,2,2,64,64
"683",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,0,0,0,FALSE,2.50576189133152e-15,"c00000",7.68889180291623e-14,2,2,64,64
"684",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,0,0,1,TRUE,2.29979548549112e-15,"c00001",7.68889180291623e-14,2,2,64,64
"685",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,0,1,1,TRUE,9.50596099857869e-16,"c00001",3.17812197049359e-14,2,2,64,64
"686",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,1,1,1,TRUE,0.00198972647188465,"c00001",0.0665224001709537,2,2,64,64
"687",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,0,0,1,TRUE,8.46662963525793e-11,"c00001",2.83064296854033e-09,2,2,64,64
"688",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,0,1,0,FALSE,1.03573013170063e-15,"c00000",3.17812197049359e-14,2,2,64,64
"689",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,1,1,1,TRUE,5.40470547849007e-08,"c00001",1.80695178823105e-06,2,2,64,64
"690",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,1,0,1,TRUE,6.16085006014784e-07,"c00001",2.05975313132467e-05,2,2,64,64
"691",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,0,0,1,TRUE,1.0835891173522e-14,"c00001",3.6227566906278e-13,2,2,64,64
"692",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,1,0,0,FALSE,0.0247122658534633,"c00000",0.758292074795712,2,2,64,64
"693",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,1,0,1,TRUE,2.90279293134155e-06,"c00001",9.70488937653906e-05,2,2,64,64
"694",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,0,1,1,TRUE,7.42748794846126e-12,"c00001",2.48322738102024e-10,2,2,64,64
"695",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,0,1,1,0,FALSE,0.00216792353879996,"c00000",0.0665224001709537,2,2,64,64
"696",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,0,1,1,TRUE,1.57640040665514e-12,"c00001",5.27036957908287e-11,2,2,64,64
"697",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,1,1,0,FALSE,5.88874319795399e-08,"c00000",1.80695178823105e-06,2,2,64,64
"698",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,1,1,0,0,FALSE,6.71260701063133e-07,"c00000",2.05975313132467e-05,2,2,64,64
"699",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,1,0,0,FALSE,0.0052448992460284,"c00000",0.160938926238039,2,2,64,64
"700",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,1,0,0,FALSE,3.16276292899535e-06,"c00000",9.70488937653906e-05,2,2,64,64
"701",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,1,1,1,TRUE,2.54652210421876e-07,"c00001",8.51377135775676e-06,2,2,64,64
"702",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,1,1,1,TRUE,0.000422296965161857,"c00001",0.0141186279141513,2,2,64,64
"703",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,1,0,1,0,1,TRUE,0.00481378364384903,"c00001",0.160938926238039,2,2,64,64
"704",0,0,0,0,0,0,0,1,1,TRUE,2.30668105124291e-07,"c00001",0.442980537804307,0,1,1,1,0,FALSE,2.77458499437922e-07,"c00000",8.51377135775676e-06,2,2,64,64
"705",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,0,0,0,0,0,FALSE,9.22488891811912e-11,"c00000",2.83064296854033e-09,2,2,64,64
"706",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,1,0,1,1,0,FALSE,0.000460117279472598,"c00000",0.0141186279141513,2,2,64,64
"707",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,1,0,0,0,0,FALSE,1.95787845672427e-11,"c00000",6.00771991508504e-10,2,2,64,64
"708",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,1,0,0,0,1,TRUE,1.79694649020388e-11,"c00001",6.00771991508504e-10,2,2,64,64
"709",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,1,1,0,1,0,FALSE,2.19822019520893e-16,"c00000",6.74520484105752e-15,2,2,64,64
"710",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,1,1,0,1,1,TRUE,2.01753283045202e-16,"c00001",6.74520484105752e-15,2,2,64,64
"711",0,0,0,0,0,0,1,1,0,FALSE,0.0256763003422822,"c00000",0.410824228256098,0,0,1,0,1,TRUE,0.0226809888212687,"c00001",0.758292074795712,2,2,64,64
