"","index","pA.x","peA.x","pB.x","peB.x","V5","V6","V7","V8","V9","structure.x","s","run","pgroup.x","pA.y","peA.y","pB.y","peB.y","E","Pr","structure.y","pgroup.y","cond","group"
"11528",1,0.0541457363404051,0.129012737344271,0.373159622079026,0.288041128951579,1263,241,1289,1984,9737,"disjunctive",0.75,4,2,0,0,0,0,0,0.045,"disjunctive",2,0.18,1
"11529",1,0.0459864544876129,0.110780208407691,0.378472140135462,0.286817021443317,1239,284,1264,1988,9736,"disjunctive",0.75,5,2,0,0,0,0,0,0.045,"disjunctive",2,0.18,1
"11530",1,0.0589674822807289,0.110506824718942,0.404908245348164,0.294962439947375,1255,244,1218,2055,9733,"disjunctive",0.75,10,2,0,0,0,0,0,0.045,"disjunctive",2,0.18,1
"11531",2,-0.0331864497920909,0.623137959895707,0.331993234416587,0.247108540605741,1234,243,1234,1992,9519,"disjunctive",0.75,6,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11532",2,-0.0420308954995587,0.64562614566483,0.318018629561414,0.239994990981526,1275,272,1211,1984,9502,"disjunctive",0.75,7,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11533",2,-0.0428735648190963,0.646879617621444,0.301916540495918,0.222227093503078,1240,262,1244,2067,9534,"disjunctive",0.75,9,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11534",2,-0.0280916752579706,0.620095917845466,0.306779843816319,0.225017580185205,1222,239,1229,2000,9559,"disjunctive",0.75,10,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11535",2,-0.0351108771219491,0.588599975455583,0.321764212769859,0.264559812821455,1248,225,1299,2020,9541,"disjunctive",0.75,1,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11536",2,-0.0405601321878251,0.634224616938383,0.300726043803939,0.243442694883333,1239,237,1277,2012,9540,"disjunctive",0.75,3,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11537",2,-0.0391738101965622,0.610685075665339,0.326359824431704,0.243544109941071,1207,245,1256,2007,9527,"disjunctive",0.75,2,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11538",2,-0.0447005246710763,0.636526871829633,0.295284015274005,0.235517382279081,1318,216,1306,1986,9570,"disjunctive",0.75,4,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11539",2,-0.0320427946502123,0.600785005344349,0.339024740968243,0.257887677065045,1317,249,1240,2090,9493,"disjunctive",0.75,8,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11540",2,-0.0462362157743073,0.654804875075445,0.292739146028971,0.233435708739407,1239,272,1256,2000,9519,"disjunctive",0.75,5,2,1,0,0,0,0,0.045,"disjunctive",2,0.2,4
"11541",3,0.758589792402774,-0.152918294342757,0.184847472454452,0.139325706750228,1255,2261,1239,1985,8803,"disjunctive",0.75,1,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11542",3,0.766830917882952,-0.149195789659796,0.209145917423957,0.139279886785827,1194,2227,1239,2012,8837,"disjunctive",0.75,7,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11543",3,0.764171047191439,-0.153384462344687,0.183111701300202,0.136436939132952,1252,2284,1280,2012,8812,"disjunctive",0.75,6,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11544",3,0.758696077309909,-0.15698195681123,0.201017682309933,0.139592191158444,1190,2234,1241,2027,8880,"disjunctive",0.75,2,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11545",3,0.785135496457234,-0.160524952251353,0.17606613024301,0.117291036620292,1289,2223,1228,2014,8806,"disjunctive",0.75,4,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11546",3,0.779862164943877,-0.160175134108982,0.166475282364799,0.127168447379989,1287,2250,1234,1984,8784,"disjunctive",0.75,9,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11547",3,0.779248391994196,-0.164831542393908,0.188661683933461,0.144285718376446,1262,2239,1262,1967,8775,"disjunctive",0.75,5,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11548",3,0.773314952944396,-0.156283580464796,0.17348894102838,0.11992343533368,1253,2244,1276,2014,8796,"disjunctive",0.75,10,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11549",3,0.752603950741738,-0.156401158492922,0.216112803378157,0.163509920141839,1232,2248,1268,1966,8804,"disjunctive",0.75,3,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11550",3,0.768298843898184,-0.170744639843098,0.181191187507074,0.133011989886153,1269,2287,1272,2021,8789,"disjunctive",0.75,8,2,0,1,0,0,0,0.005,"disjunctive",2,0.02,1
"11551",4,0.540995238661246,0.764297151364357,-0.0369319099251039,-0.042041929687656,1266,2263,1275,2002,6837,"disjunctive",0.75,10,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11552",4,0.54953938263424,0.758994705592588,-0.044675818336592,-0.0542315845950498,1258,2184,1270,2017,6924,"disjunctive",0.75,1,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11553",4,0.542304907034478,0.763004631801786,-0.0599625952922611,-0.0086349501953418,1279,2251,1254,1969,6831,"disjunctive",0.75,2,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11554",4,0.541043289779339,0.760530562116619,-0.0544840280588528,-0.0434654680544148,1288,2276,1305,2012,6808,"disjunctive",0.75,7,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11555",4,0.533416358504133,0.775726588392199,-0.042548031822628,-0.0453017339239014,1208,2257,1277,2059,6918,"disjunctive",0.75,6,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11556",4,0.543482799645306,0.768060683206132,-0.0312257097461947,-0.0331074353424658,1292,2270,1189,2057,6829,"disjunctive",0.75,8,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11557",4,0.548490199044038,0.760192698467611,-0.0288494410443152,-0.0251282531734422,1280,2227,1226,1997,6852,"disjunctive",0.75,4,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11558",4,0.536447578443895,0.766587201467574,-0.0217971363510481,-0.0345496981358107,1287,2300,1282,1988,6794,"disjunctive",0.75,9,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11559",4,0.545768497521015,0.767412003579267,-0.0263323315696741,-0.0181362127883151,1287,2187,1272,2042,6906,"disjunctive",0.75,5,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11560",4,0.527302391794961,0.767778930891154,-0.0333218929872515,-0.0486369705721177,1206,2225,1296,2055,6916,"disjunctive",0.75,3,2,1,1,0,0,1,0.005,"disjunctive",2,0.2,5
"11561",5,0.0230969673586416,0.0412384586360747,-0.168305570614309,0.917246695694438,1316,250,1243,1951,8257,"disjunctive",0.75,6,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11562",5,0.0292700109504973,0.0409475094244711,-0.175375232952658,0.91485698992159,1272,279,1208,2083,8144,"disjunctive",0.75,9,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11563",5,0.024144580168637,0.0530396963234108,-0.17406832087856,0.907007723022086,1193,238,1289,1976,8262,"disjunctive",0.75,5,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11564",5,0.0221325386602313,0.0313617612497724,-0.175248576042312,0.91408654131459,1300,243,1257,2058,8175,"disjunctive",0.75,10,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11565",5,0.030347188076316,0.0411413801383397,-0.173858165305096,0.907720135110608,1252,252,1306,1988,8237,"disjunctive",0.75,1,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11566",5,0.0222299874459931,0.038997444849929,-0.16696281651914,0.923080691367148,1279,250,1175,1971,8213,"disjunctive",0.75,3,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11567",5,0.0162761233843424,0.0394403323837203,-0.166592822149105,0.924005240793392,1320,225,1220,1883,8308,"disjunctive",0.75,2,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11568",5,0.0296743926085542,0.0757189091053797,-0.16779349291549,0.915084138991291,1298,262,1208,1928,8272,"disjunctive",0.75,7,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11569",5,0.0137509111191772,0.0308951360101505,-0.167052277976487,0.915153350035259,1257,232,1210,1973,8260,"disjunctive",0.75,8,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11570",5,0.0174171223887226,0.0499429396555205,-0.173763471477889,0.902139738538394,1246,271,1301,2001,8257,"disjunctive",0.75,4,2,0,0,1,0,0,0.045,"disjunctive",2,0.9,2
"11571",6,-0.0158662779373761,0.293753912225657,-0.165598170225381,0.862610575716009,1247,267,1265,2028,8045,"disjunctive",0.75,1,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11572",6,-0.022426272160034,0.269778884746551,-0.168138657937307,0.868387877808624,1234,256,1269,2092,8011,"disjunctive",0.75,6,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11573",6,-0.028039972491498,0.264256542410347,-0.166592253840394,0.86536867643517,1275,237,1282,1996,8113,"disjunctive",0.75,4,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11574",6,-0.00368168816133024,0.28519949131042,-0.176216022846297,0.861933819681513,1255,260,1282,2118,8009,"disjunctive",0.75,9,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11575",6,-0.0186538659038454,0.29408049625496,-0.164409208781514,0.858831281943481,1266,273,1246,2041,8036,"disjunctive",0.75,5,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11576",6,-0.0176601061339568,0.270215018741738,-0.160210349060286,0.878836413817811,1267,235,1191,1952,8122,"disjunctive",0.75,10,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11577",6,-0.0045328391509965,0.310839112663144,-0.166488081440539,0.857980696461089,1186,265,1263,1942,8088,"disjunctive",0.75,7,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11578",6,-0.0119270530606072,0.295144822918032,-0.170321205606666,0.863679668988432,1273,259,1276,2008,8070,"disjunctive",0.75,3,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11579",6,-0.0323019824580783,0.294332135276236,-0.162335645300864,0.860047184499177,1264,268,1267,1997,8075,"disjunctive",0.75,2,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11580",6,-0.00384080676620897,0.291231055701333,-0.161670551802483,0.858391829708527,1155,251,1294,1959,8123,"disjunctive",0.75,8,2,1,0,1,0,0,0.045,"disjunctive",2,1,6
"11581",7,0.478836804739028,-0.0893921277296941,-0.138743871877997,0.733241826952436,1215,2198,1298,1999,7496,"disjunctive",0.75,9,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11582",7,0.497999623496521,-0.106229579897391,-0.136131695708038,0.713797013827077,1285,2270,1229,2015,7405,"disjunctive",0.75,1,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11583",7,0.481172279896645,-0.101147235027992,-0.143334606865234,0.729387653433961,1268,2249,1272,2105,7353,"disjunctive",0.75,10,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11584",7,0.479890965439281,-0.10299636467382,-0.132015895112841,0.726538420644521,1233,2235,1242,1956,7530,"disjunctive",0.75,7,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11585",7,0.487708770789313,-0.0975470270230357,-0.14816502827,0.721158298171464,1263,2187,1230,2040,7414,"disjunctive",0.75,6,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11586",7,0.489858030723827,-0.094282122185312,-0.138593823976892,0.723742861694184,1310,2230,1225,1973,7443,"disjunctive",0.75,8,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11587",7,0.490643734610921,-0.116359049265637,-0.131643412198447,0.722672993662195,1236,2248,1233,1978,7478,"disjunctive",0.75,4,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11588",7,0.493660972008737,-0.101235842054932,-0.128247262555165,0.720788200023423,1247,2238,1218,1934,7509,"disjunctive",0.75,5,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11589",7,0.484338989688563,-0.0980373343324956,-0.145798007994028,0.731742040125091,1249,2248,1279,1997,7489,"disjunctive",0.75,2,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11590",7,0.484681347891259,-0.0988044240592656,-0.121905796556436,0.736211458431421,1223,2268,1255,2009,7450,"disjunctive",0.75,3,2,0,1,1,0,0,0.005,"disjunctive",2,0.1,2
"11591",8,0.473150196644784,0.68515953081866,0.0424914461004171,-0.246505319232843,1199,2189,1213,1983,7487,"disjunctive",0.75,4,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11592",8,0.471554670476365,0.684044183190812,0.0286945515796922,-0.259951164168955,1238,2286,1231,2019,7333,"disjunctive",0.75,9,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11593",8,0.469335182374925,0.681760102713917,0.0605400716835985,-0.257894775337711,1238,2251,1236,2016,7361,"disjunctive",0.75,10,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11594",8,0.474499775688978,0.689485872718792,0.0499322288446922,-0.249641063739502,1243,2227,1231,1971,7385,"disjunctive",0.75,1,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11595",8,0.490769035556289,0.67860199646213,0.050295408969884,-0.253331461789671,1248,2151,1272,2044,7409,"disjunctive",0.75,5,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11596",8,0.477459082792633,0.686155689558459,0.0344432199836427,-0.25610232819779,1214,2190,1183,1993,7403,"disjunctive",0.75,2,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11597",8,0.465251535097511,0.681393832059869,0.0436245754280249,-0.25536751236769,1255,2219,1198,2043,7397,"disjunctive",0.75,7,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11598",8,0.48573650508346,0.687601814797999,0.0623259980924705,-0.245604068544948,1209,2271,1234,1946,7361,"disjunctive",0.75,6,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11599",8,0.492225828758422,0.674610356280924,0.0487707158912615,-0.260026533810362,1232,2233,1221,2042,7442,"disjunctive",0.75,3,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11600",8,0.495438151221708,0.678186112989232,0.049010526667251,-0.252719862951977,1276,2226,1266,2011,7390,"disjunctive",0.75,8,2,1,1,1,0,1,0.005,"disjunctive",2,0.024390243902439,7
"11601",9,0.0304938974762579,0.0777601115446401,0.962614573473086,-0.0787041009710171,1262,235,1263,464,8759,"disjunctive",0.75,3,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11602",9,0.0214967642016358,0.0654203259558524,0.95513244740709,-0.0855181296196433,1197,229,1263,515,8779,"disjunctive",0.75,8,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11603",9,0.0400823972427008,0.0748440169545707,0.954145602768612,-0.0764211158867572,1261,242,1212,492,8811,"disjunctive",0.75,5,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11604",9,0.0143115717969071,0.0181579412497013,0.959378929789704,-0.0801038793877273,1231,234,1252,511,8800,"disjunctive",0.75,4,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11605",9,0.0157197526865794,0.0256608935657117,0.960070808212263,-0.0813167046756649,1227,243,1242,509,8800,"disjunctive",0.75,9,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11606",9,0.0151454926679386,0.0567569406935861,0.957013810795689,-0.0829881657724619,1278,252,1264,486,8776,"disjunctive",0.75,6,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11607",9,0.0159698605445736,0.0383989486596305,0.96353578599693,-0.0832502038102459,1194,244,1286,494,8753,"disjunctive",0.75,10,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11608",9,0.0250511607022527,0.0433268476986491,0.955761667330584,-0.0816777058810694,1230,243,1255,480,8795,"disjunctive",0.75,1,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11609",9,0.0412770568754622,0.0813335713475525,0.956504625891778,-0.0902380377229345,1234,233,1324,538,8715,"disjunctive",0.75,2,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11610",9,0.0290255879426914,0.0366743896104087,0.963245281664803,-0.0803801706136778,1236,266,1253,457,8773,"disjunctive",0.75,7,2,0,0,0,1,0,0.18,"disjunctive",2,0.72,1
"11611",10,-0.0309649854404306,0.355178472580312,0.887160189094317,-0.0781366543076597,1215,264,1235,496,8618,"disjunctive",0.75,8,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11612",10,-0.00649608982329541,0.361112099617116,0.892591210340266,-0.0734069678712275,1256,257,1250,484,8603,"disjunctive",0.75,9,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11613",10,-0.0305719079858563,0.358762298623103,0.892275562483283,-0.0626034186616104,1264,257,1189,471,8658,"disjunctive",0.75,6,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11614",10,0.00103052007127804,0.346039917425811,0.897007362998681,-0.074889146070882,1228,238,1248,514,8617,"disjunctive",0.75,7,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11615",10,-0.0101280307191628,0.329601739893277,0.894950421701758,-0.0792288712650092,1316,228,1303,509,8595,"disjunctive",0.75,3,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11616",10,-0.0263662270696479,0.383473836824332,0.877063483949773,-0.0717638819652485,1246,282,1263,516,8576,"disjunctive",0.75,5,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11617",10,-0.0308529345619286,0.338008278556016,0.893620894539914,-0.0702658119251583,1243,229,1234,525,8659,"disjunctive",0.75,4,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11618",10,-0.016713323746809,0.332406078669905,0.892121390151386,-0.0817394615265893,1217,245,1285,508,8595,"disjunctive",0.75,1,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11619",10,-0.0251136589114005,0.34646688821598,0.895096015848054,-0.0783540046650619,1306,252,1216,521,8645,"disjunctive",0.75,10,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11620",10,-0.0129042135017389,0.329725349444579,0.902551704001478,-0.0778579246329369,1260,221,1303,494,8588,"disjunctive",0.75,2,2,1,0,0,1,0,0.18,"disjunctive",2,0.8,4
"11621",11,0.540967949285039,-0.113166385279115,0.702057281204069,-0.0619608643717609,1222,2288,1257,470,7961,"disjunctive",0.75,3,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11622",11,0.558927613112694,-0.113467944154757,0.706719125647625,-0.0659016569690315,1260,2268,1259,466,7935,"disjunctive",0.75,9,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11623",11,0.550968171282847,-0.118154972640832,0.695996667499931,-0.0653811390821432,1286,2286,1283,508,7905,"disjunctive",0.75,8,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11624",11,0.560803745750711,-0.120997344390835,0.704486307463204,-0.0631420544140439,1268,2206,1263,528,7932,"disjunctive",0.75,4,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11625",11,0.569025542006075,-0.101500649333823,0.69962518967405,-0.0513981517418102,1244,2236,1236,521,7943,"disjunctive",0.75,1,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11626",11,0.566189023884724,-0.114195311470169,0.690897563137627,-0.0522691906270325,1236,2196,1259,513,7941,"disjunctive",0.75,6,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11627",11,0.552405120004242,-0.115130498920641,0.712661603639466,-0.0656184899932161,1250,2281,1273,509,7953,"disjunctive",0.75,2,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11628",11,0.544304840143551,-0.130516168307118,0.708102379164692,-0.0589400016296067,1244,2362,1287,527,7947,"disjunctive",0.75,7,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11629",11,0.569453948146605,-0.114569218546112,0.699683502104303,-0.058884952309301,1264,2276,1237,507,7969,"disjunctive",0.75,5,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11630",11,0.546508453814244,-0.110494272936659,0.70937421231581,-0.0542122429041197,1220,2292,1218,542,8029,"disjunctive",0.75,10,2,0,1,0,1,0,0.02,"disjunctive",2,0.08,1
"11631",12,0.502633832165316,0.695822862829339,-0.228992480706702,0.0257164882536275,1309,2248,1305,539,7147,"disjunctive",0.75,7,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11632",12,0.500884164943689,0.722433613386473,-0.22814534076849,0.0261171857773749,1211,2269,1279,493,7189,"disjunctive",0.75,3,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11633",12,0.518280132713994,0.709431246260926,-0.22839760274216,0.0462177893380706,1301,2192,1309,511,7196,"disjunctive",0.75,4,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11634",12,0.495308935160615,0.711772955941196,-0.225620084335146,0.0260820832126468,1238,2264,1256,525,7166,"disjunctive",0.75,9,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11635",12,0.498020389678327,0.714789363644687,-0.223344906777898,0.0100527330805234,1270,2286,1208,495,7089,"disjunctive",0.75,8,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11636",12,0.515377046706616,0.706085863430538,-0.22350809559777,0.0152393834101499,1277,2174,1256,485,7190,"disjunctive",0.75,10,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11637",12,0.513997532854381,0.708554709250069,-0.217736000005763,0.0261279479226695,1256,2242,1204,519,7188,"disjunctive",0.75,1,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11638",12,0.496641646491592,0.72093759666026,-0.222605176832205,0.0253783356403155,1238,2262,1236,506,7156,"disjunctive",0.75,6,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11639",12,0.49845345419849,0.717323345300927,-0.224606816844463,0.0352592322480044,1256,2241,1219,485,7158,"disjunctive",0.75,2,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11640",12,0.522481326477646,0.700562904715664,-0.216976209723855,0.000719225976944083,1309,2181,1203,508,7199,"disjunctive",0.75,5,2,1,1,0,1,1,0.02,"disjunctive",2,0.8,5
"11641",13,-0.018667588458101,-0.0185931515305065,0.83286112353984,0.508124525814823,1298,266,1225,493,8341,"disjunctive",0.75,8,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11642",13,0.00363601107056522,-0.010772778330356,0.826726537758805,0.527383383907707,1250,232,1220,540,8316,"disjunctive",0.75,6,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11643",13,0.00807292754416761,-0.00927950386071147,0.835416668049023,0.51087029661731,1279,226,1210,490,8358,"disjunctive",0.75,2,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11644",13,0.00708767556181332,-0.0114975658296601,0.83600032713967,0.507194922710597,1265,259,1251,505,8307,"disjunctive",0.75,7,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11645",13,-0.000745980258019924,-0.00720510673933633,0.843559875425528,0.506558537173338,1244,268,1220,480,8385,"disjunctive",0.75,3,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11646",13,0.004591424962806,-0.0188758617625118,0.842789392233175,0.504132310887954,1276,233,1246,487,8344,"disjunctive",0.75,5,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11647",13,0.00756700313196824,-0.0220014243877427,0.840982357872798,0.508636104140489,1278,249,1287,514,8275,"disjunctive",0.75,4,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11648",13,-0.00220448544805318,0.00962538168064515,0.847237794986044,0.500730321382279,1233,245,1248,475,8348,"disjunctive",0.75,9,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11649",13,-0.00769131768793814,-0.00973513167733503,0.824561363146889,0.513467139626298,1267,249,1275,537,8242,"disjunctive",0.75,10,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11650",13,0.00964200490297469,0.00409246794430626,0.840744139989354,0.503525404414145,1282,246,1271,491,8308,"disjunctive",0.75,1,2,0,0,1,1,1,0.18,"disjunctive",2,0.9,3
"11651",14,0.00104396483897779,-0.0603039130527246,0.824427822080017,0.515106013607382,1269,231,1260,528,8316,"disjunctive",0.75,3,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11652",14,0.0127130878857498,-0.0575292680201313,0.812493273240771,0.518001702683593,1203,225,1214,513,8381,"disjunctive",0.75,8,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11653",14,0.00830592403636408,-0.0632792536350373,0.827259784180132,0.49850759540796,1228,246,1296,507,8300,"disjunctive",0.75,1,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11654",14,0.00193852079016109,-0.0647187505961363,0.833191773465002,0.499798791788862,1208,240,1273,501,8339,"disjunctive",0.75,6,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11655",14,-0.000157956888302951,-0.0550647327610262,0.840377830440953,0.487405494606281,1308,254,1243,462,8393,"disjunctive",0.75,2,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11656",14,0.000488124780612925,-0.0674073224698664,0.823357291580772,0.515098612990963,1224,253,1230,504,8379,"disjunctive",0.75,7,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11657",14,0.000274452916841405,-0.0600240352312113,0.841328252806684,0.48377723980214,1274,238,1251,454,8370,"disjunctive",0.75,9,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11658",14,-0.0127471496796155,-0.0609051192563475,0.824217991523524,0.517860962312676,1282,260,1205,518,8404,"disjunctive",0.75,5,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11659",14,-0.0119397397852555,-0.0634756839386339,0.829883974949581,0.507445824229523,1294,258,1240,509,8363,"disjunctive",0.75,4,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11660",14,0.00885812370048343,-0.0600451932756552,0.834240703115671,0.490325585218737,1257,252,1269,485,8329,"disjunctive",0.75,10,2,1,0,1,1,1,0.18,"disjunctive",2,0.878048780487805,7
"11661",15,-0.120817120588758,0.0205301335814941,0.800583322458629,0.458699136761587,1299,2302,1302,503,8421,"disjunctive",0.75,6,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11662",15,-0.127625108696669,0.00535964017095751,0.786876951190557,0.472031799746567,1273,2191,1278,500,8489,"disjunctive",0.75,3,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11663",15,-0.112429459750601,0.0132234208570335,0.804005417285333,0.463472839359658,1275,2202,1227,474,8526,"disjunctive",0.75,7,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11664",15,-0.123723278326146,0.0277859838912219,0.800291369715735,0.462433212586866,1217,2124,1290,478,8465,"disjunctive",0.75,9,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11665",15,-0.121175257004159,0.00926900643911527,0.809119916049469,0.463582274317691,1264,2295,1257,444,8475,"disjunctive",0.75,8,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11666",15,-0.118228102548914,0.0237352465415111,0.7827062034982,0.485214791494984,1273,2312,1249,515,8469,"disjunctive",0.75,10,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
"11667",15,-0.120220400937592,0.0249062666250627,0.79266395127023,0.469865871331258,1287,2243,1278,495,8481,"disjunctive",0.75,1,2,0,1,1,1,1,0.02,"disjunctive",2,0.1,3
